ablation_family,forecast_week_ahead,forecast_horizon_label,missing_config,model_set,algorithm,split,any_event_f1,high_intensity_f1,any_event_avg_precision,high_intensity_avg_precision,subtype_macro_f1,subtype_weighted_f1,subtype_micro_f1,battle_any_f1,explosions_remote_any_f1,violence_against_civilians_any_f1,air_drone_any_f1,strategic_developments_any_f1,event_count_mae,fatalities_sum_mae,air_drone_strike_count_mae,frac_high_gt_event
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model1,tcn_hierarchical,test,0.8092892329345531,0.8161559888579387,0.9010189667651496,0.8188104418635407,0.6667712245241575,0.7179561841911812,0.7105115233277122,0.7185354691075515,0.7929969104016478,0.4305555555555556,0.790096878363832,0.6016713091922006,7.958355269624039,14.267420762296453,4.628286621631017,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,linear_hierarchical,train,0.7043756670224119,0.6510989010989011,0.7752788129596492,0.6976974481180052,0.559409053835585,0.6043641231246709,0.6031924460431655,0.5266198926950062,0.6399813280429455,0.40464798359535203,0.6319885847710468,0.5938074800735745,7.854402360686401,7201.52563869755,7199.681667125884,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,linear_hierarchical,valid,0.7336628226249313,0.6128205128205129,0.7930007425761284,0.6650716463540446,0.5537730641227316,0.5948097159220478,0.5940552016985138,0.5263157894736842,0.6332665330661322,0.40569395017793597,0.637379002233805,0.5662100456621004,10.315337597091574,7205.733387145063,7201.036236479042,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,linear_hierarchical,test,0.7420584498094028,0.5816485225505443,0.8128753974786582,0.604765955622623,0.5443881494643178,0.5972431167129966,0.5973496432212029,0.4789473684210526,0.6461538461538462,0.3684210526315789,0.6286231884057971,0.5997952917093142,9.898902132425986,7208.673431577024,7200.09148213703,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,lightgbm_hierarchical,train,0.9317559426005039,0.9738122827346466,0.9881132446693508,0.9981213784954711,0.9331027718513683,0.9354851601311461,0.9351467299529916,0.9800443458980045,0.9441067457375834,0.8923076923076924,0.9374407582938389,0.9116143170197224,2.113105043913499,2.74395745674522,1.5070598275311524,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,lightgbm_hierarchical,valid,0.838189708617483,0.8496551724137931,0.9270103528996456,0.9053337231689722,0.7014569362613139,0.7521567884665029,0.7502628811777077,0.7361702127659574,0.8048151332760103,0.48484848484848486,0.8110091743119267,0.6704416761041903,5.218431288704196,9.02941119261345,3.970743667109982,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,lightgbm_hierarchical,test,0.8062455642299503,0.784688995215311,0.9025524317366127,0.7927554855348694,0.675584079267333,0.7263799919358124,0.7247278382581649,0.7150837988826816,0.7878151260504201,0.445859872611465,0.7964601769911505,0.6327014218009479,5.7931362081189395,11.475111775479185,4.0044798017539796,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,catboost_hierarchical,train,0.8662597708534104,0.8863010798221469,0.9597505532710873,0.9730155987094344,0.8273256359567016,0.8493227565788952,0.8452549575070821,0.9070175438596492,0.8737684729064039,0.691743119266055,0.8863389672817491,0.7777600764696511,2.3281191819719047,3.3034163795397946,1.741017437463043,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,catboost_hierarchical,valid,0.8334350213544844,0.858560794044665,0.9281551373929467,0.9188781777447003,0.7171730016685245,0.7598041103090835,0.7545313309166235,0.7633928571428571,0.8108597285067873,0.5306122448979592,0.8130081300813008,0.6679920477137177,5.2249699228268955,8.325065492663793,3.757407196949091,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,catboost_hierarchical,test,0.8083916083916084,0.8197674418604651,0.9065178463491057,0.8362666028198487,0.6881337710149861,0.7313586305966104,0.7276040085028849,0.7100591715976331,0.790547798066595,0.5031446540880503,0.7931404072883173,0.6437768240343348,5.707624733071193,11.123166846340027,3.815160174063964,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,gru_hierarchical,train,0.8311599176389842,0.8296602387511478,0.9320351947585637,0.9238133532429517,0.7234512731154152,0.7705691155505678,0.7617081182543407,0.7858212680978532,0.8289429809936646,0.5078369905956113,0.8301886792452831,0.6644664466446645,5.608355273168416,6.649765696186237,4.026251332410602,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,gru_hierarchical,valid,0.842355740630577,0.8588957055214724,0.9234411940984666,0.892511806160589,0.7147612694580313,0.7521129475507469,0.7393034825870647,0.7546296296296297,0.8181818181818182,0.5742574257425742,0.8228980322003577,0.6038394415357766,8.35829741747596,9.513904382298406,5.409789049213755,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,gru_hierarchical,test,0.8261758691206544,0.812051649928264,0.9083798403170064,0.8440606264881229,0.6906149889943518,0.7314420254396149,0.7228213348877878,0.7309941520467836,0.8054679284963197,0.509090909090909,0.8016967126193001,0.6058252427184466,8.09000983072943,14.226473908647428,4.666447619974148,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,tcn_hierarchical,train,0.8548678972131741,0.8247559893522627,0.944682800431536,0.9395966678437399,0.7286443690675171,0.781992601429358,0.7756327360059116,0.7112299465240641,0.8312061263560945,0.5390693590869183,0.8370943831329271,0.724622030237581,4.49003687075539,6.068072295616234,3.41387721449403,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,tcn_hierarchical,valid,0.8291424887169568,0.8625,0.921513324886069,0.8996231851095371,0.714696147734626,0.7533961433611066,0.7487885743432797,0.7644787644787645,0.8066783831282952,0.55,0.8134057971014492,0.6389177939646202,7.38410409987928,9.073657122033751,5.158452385216617,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_firms,model1,tcn_hierarchical,test,0.8083875632682574,0.833570412517781,0.9068804858718684,0.8531265277962139,0.7022545385797964,0.7367698000946776,0.7343841214244017,0.7568807339449541,0.7901740020470829,0.5310734463276836,0.791974656810982,0.641169853768279,6.987023688766361,13.81156802289463,4.543799357984232,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,linear_hierarchical,train,0.6935205183585313,0.6443381180223285,0.7697922086871642,0.681950485039283,0.5587985256419065,0.605068739400984,0.6019540756939791,0.5208655332302936,0.6495321568162975,0.4134742404227213,0.6620040998432413,0.5481165978969785,7.941959685917321,7201.533135072234,7199.857725718213,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,linear_hierarchical,valid,0.7278363298202107,0.6075268817204301,0.7993348606743635,0.6603176120501826,0.5815967217719054,0.6140917674735104,0.6120263591433278,0.5714285714285714,0.6448922863099374,0.46494464944649444,0.6629055007052186,0.5638126009693053,10.30788338379121,7205.210019911672,7201.0118277985,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,linear_hierarchical,test,0.7189265536723164,0.5620094191522763,0.8054647585024546,0.6033132867891321,0.5748836957330128,0.6196787861251387,0.6191741125332045,0.5431472081218274,0.6546052631578947,0.4104803493449782,0.6622073578595318,0.6039783001808319,9.951408113793908,7208.747525830449,7200.1820478941745,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,lightgbm_hierarchical,train,0.8446836555360281,0.847964796479648,0.9362557947117365,0.9342285397311934,0.7268233452257122,0.7818638180834434,0.7762876239570137,0.7314328582145536,0.8308016243044066,0.51434034416826,0.8415003990422985,0.7160415003990424,2.8874424449298983,4.770112148054876,2.411910859130551,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,lightgbm_hierarchical,valid,0.8393194706994329,0.8753246753246753,0.9250147455902639,0.9329716736849368,0.7438127997775643,0.7727477616253619,0.7678661936137862,0.8111332007952287,0.8105263157894737,0.6010362694300518,0.8148148148148148,0.6815533980582524,5.649277234028414,8.438069493095572,4.611934242446709,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,lightgbm_hierarchical,test,0.8177905308464849,0.8103186646433991,0.9112593941236329,0.891344431685234,0.7225947220533454,0.7565110955627657,0.7540789083358054,0.8246913580246914,0.7954309449636553,0.5153374233128835,0.8043956043956044,0.6731182795698925,5.777692876836132,11.873544573121267,4.178387299596636,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,catboost_hierarchical,train,0.842548596112311,0.847964796479648,0.9362557947117365,0.9342709744445842,0.7271385085325749,0.7826216318787519,0.7770284781581547,0.7314328582145536,0.8365167694390134,0.51434034416826,0.8410524696107093,0.7123501012303379,2.8765634020566924,4.704404410709533,2.4286650372480736,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,catboost_hierarchical,valid,0.838189708617483,0.8753246753246753,0.92782379874476,0.9282051215910219,0.7448185526816549,0.7751128121255625,0.769384193467963,0.8111332007952287,0.8245614035087719,0.6010362694300518,0.8150134048257373,0.6723484848484849,5.6326705290499905,8.390632230721506,4.60445799378294,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,catboost_hierarchical,test,0.8121468926553672,0.8103186646433991,0.9095366011509,0.871104587197611,0.7235625842057745,0.7583805918657311,0.7553998832457677,0.8246913580246914,0.8037383177570093,0.5153374233128835,0.8101802757158006,0.6638655462184874,5.7667275178786195,11.83426102594783,4.168676105470582,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,gru_hierarchical,train,0.8405762304921969,0.8289719626168224,0.9314135202928446,0.9191058485875415,0.6990374671201203,0.7576738681622427,0.7487848666637474,0.677284793325749,0.814436090225564,0.498046875,0.8342477140482129,0.6711718630010751,5.450312534022998,6.595377438758194,3.944518191346898,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,gru_hierarchical,valid,0.8456206679269062,0.8668341708542714,0.924041857119765,0.8764519928754446,0.715256970927268,0.7486083495231556,0.7391203164998836,0.7749077490774908,0.8038585209003215,0.5728155339805825,0.8091872791519434,0.6155157715260017,8.014916126022593,9.445820481697675,5.351970004177159,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,gru_hierarchical,test,0.8220946915351507,0.8340675477239354,0.9100058731044944,0.8278697359234399,0.6856875385085093,0.7240489728478423,0.7186477644492911,0.7625570776255708,0.7764034253092293,0.4827586206896552,0.7882599580712788,0.6184586108468125,7.861202484344998,14.199138101074746,4.702857523473089,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,tcn_hierarchical,train,0.8354634427173288,0.8287749942541944,0.9335125022379309,0.9245749471034366,0.7141132084761509,0.7698956644323303,0.7662681390891667,0.7207819804504887,0.8239090350338045,0.498046875,0.8252103508493411,0.7026178010471205,4.813034609565428,6.153609219679011,3.6252804611439813,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,tcn_hierarchical,valid,0.8401937046004843,0.8726823238566132,0.926786372187637,0.9199309744300495,0.7351358933080918,0.7692753838549149,0.7650193798449613,0.8204081632653061,0.8160919540229885,0.5631067961165048,0.8158783783783784,0.6601941747572816,7.284945088940831,8.966965664050349,5.057151934323656,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl_firms,model1,tcn_hierarchical,test,0.8281573498964804,0.838150289017341,0.9127223644270082,0.883621297329725,0.7072139918660753,0.7442875575526826,0.7426950354609929,0.817258883248731,0.793002915451895,0.4827586206896552,0.7935871743486974,0.6494623655913978,6.979516355508168,13.782694201002988,4.354567254448147,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,linear_hierarchical,train,0.6946919798527702,0.5533155210104445,0.7491566293131555,0.601838645758564,0.5332372483747292,0.5663527782415192,0.5630461357359533,0.5586446568201564,0.5915841584158416,0.38067772170151404,0.5782089035163693,0.5570708014197646,8.238142592543834,90.65910701093685,6.131324186868259,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,linear_hierarchical,valid,0.7256064690026954,0.6299615877080665,0.8077766375086801,0.7044771910278984,0.5560649783426919,0.5997104504218195,0.5907153008053055,0.6346863468634686,0.6354009077155824,0.3303834808259587,0.6371191135734072,0.5427350427350427,13.74651152303114,90.32510767376343,8.771906157788157,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,linear_hierarchical,test,0.7326100829610721,0.534923339011925,0.7971380010223178,0.6021434849964946,0.5323073435806117,0.5680243962798597,0.5646278999698704,0.5449591280653951,0.5973534971644613,0.3700440528634361,0.5784543325526932,0.5707257072570726,12.371184386246428,74.2131990209545,7.215630080069088,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,lightgbm_hierarchical,train,0.9431042330450614,0.9764325323475046,0.9893487184430941,0.9984979011838021,0.9307367098698588,0.9340676362015599,0.9333576775607084,0.9946043165467626,0.9453347311666916,0.8726953467954346,0.929835854522047,0.9112133003183587,1.9536046098071402,2.3833140664554704,1.3757321711985373,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,lightgbm_hierarchical,valid,0.834403080872914,0.8462585034013606,0.927111089517108,0.8936932911682705,0.7146506893243914,0.7591484806388232,0.7559339525283798,0.7722342733188721,0.799328295549958,0.5023255813953489,0.8033395176252319,0.6960257787325457,5.102486986203892,8.361503992990968,3.850126158643007,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,lightgbm_hierarchical,test,0.8008849557522124,0.77491961414791,0.9005067420251543,0.7737794305761454,0.6814806605176447,0.7271112069169974,0.7229437229437229,0.7183908045977011,0.780952380952381,0.47337278106508873,0.7881548974943052,0.6465324384787472,5.682317127121738,11.69355860061238,3.937206204719107,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,catboost_hierarchical,train,0.8839467148340483,0.9025254762959681,0.9596947672996592,0.9752205398762636,0.839794924300131,0.8597943455298777,0.8576097517887112,0.9192886456908345,0.883857688915025,0.710820895522388,0.8889891696750902,0.7960182216973174,2.2810513708205282,3.147062002109092,1.7026977532716254,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,catboost_hierarchical,valid,0.8413705583756346,0.8658227848101265,0.9282610183687804,0.9105020838486879,0.7274719605413387,0.7726452314783453,0.7714789619551524,0.7818181818181819,0.8226477935054122,0.5212765957446809,0.8220338983050848,0.6895833333333333,5.256800944595424,8.337907979699422,3.806400574023316,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,catboost_hierarchical,test,0.8038067349926794,0.8072289156626506,0.9061718266080778,0.8121829007212062,0.6859119779108127,0.726810148651826,0.7257383966244726,0.7112462006079028,0.7893660531697342,0.5098039215686274,0.7875647668393783,0.631578947368421,5.816884860897161,12.181300092299928,3.8717593970188404,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,gru_hierarchical,train,0.8410880458124552,0.8470023980815348,0.937207954583579,0.9383751392478983,0.7383014400307893,0.7798445805571859,0.7813123359580052,0.8186226964112512,0.8323854131816661,0.5320910973084886,0.8392332930409255,0.6691747002116153,4.843461233347194,6.258358096998563,3.5937271091015113,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,gru_hierarchical,valid,0.8268551236749117,0.8691358024691358,0.9243305597872576,0.9250684862638625,0.7234709927129808,0.7580862879870359,0.7602082762400658,0.7740585774058577,0.822594880847308,0.5870646766169154,0.8234217749313815,0.6102150537634409,6.9390497915555125,8.973898251490553,5.223163247455118,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,gru_hierarchical,test,0.8,0.8338278931750742,0.903882888509401,0.8709939853271541,0.6692960668893075,0.711711334078009,0.7168879283729546,0.7341176470588235,0.7951070336391437,0.4691358024691358,0.7991543340380549,0.5489655172413793,7.141888757510076,13.878547095435396,4.694529629789641,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,tcn_hierarchical,train,0.8464896755162242,0.8325423728813559,0.9406711662245044,0.9327725234006257,0.7269481531777566,0.7769644727940924,0.7601872246696035,0.7759317467444993,0.8363512128459173,0.5114155251141552,0.8463573822543659,0.6646848989298454,5.436101589947687,6.5293075251748425,3.984580532415862,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,tcn_hierarchical,valid,0.8344699318040918,0.8520859671302149,0.9202386290950479,0.8932928401049459,0.6875997862415526,0.7417040835489174,0.7182320441988951,0.7714285714285715,0.813126709206928,0.44370860927152317,0.8173258003766478,0.5924092409240924,8.303853984177557,9.51135826502244,5.630755684541805,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_unosat,model1,tcn_hierarchical,test,0.8119891008174387,0.8132780082987552,0.9009653623228077,0.8434310524385651,0.6442620041067982,0.7051985595091937,0.6840564280010647,0.6946902654867256,0.7777777777777778,0.3649122807017544,0.7827027027027027,0.6012269938650306,7.828342828465682,14.233222255842719,4.756572541550791,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,linear_hierarchical,train,0.8340484750086977,0.8455625436757512,0.9276255747893517,0.9343716601573454,0.7182720266874767,0.7721172960490473,0.767400250492038,0.7921882824236355,0.8194297782470961,0.45885769603097776,0.826066718386346,0.6948176583493282,3.7904532389367955,7198.68224368281,7196.965646175734,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,linear_hierarchical,valid,0.8573273079406069,0.8835341365461847,0.935543922967718,0.9551603563761764,0.7089252546419245,0.7529893801008458,0.7453416149068323,0.7964601769911505,0.8027444253859348,0.4896265560165975,0.8034934497816594,0.6523016650342801,28.184787832172777,6179.98408751815,7217.744091509662,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,linear_hierarchical,test,0.8161244695898161,0.8673621460506706,0.9211202884295857,0.9425837986615966,0.6899158508633524,0.7259205089459864,0.7206047032474804,0.8376068376068376,0.7631067961165049,0.4397905759162304,0.7706057596822244,0.6384692849949648,80.86913027146248,7210.689304702662,7274.298540340941,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,lightgbm_hierarchical,train,0.9560150805438136,0.9895596913300045,0.9928332953227637,0.9994451521743731,0.9368781910837631,0.9383761676307115,0.9383484162895928,0.9986443741527339,0.9235797665369649,0.8843416370106761,0.9520797089988929,0.9257454687195479,1.6053982593490783,2.005218822578318,1.131477357366605,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,lightgbm_hierarchical,valid,0.8468930172966047,0.8776041666666666,0.9407601863274018,0.9501572144968145,0.7402048503381359,0.780415104162662,0.7796791443850267,0.8326180257510729,0.8071111111111111,0.5170731707317073,0.8138297872340425,0.7303921568627451,3.1984685962338797,6.298928290748701,2.346328915623694,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,lightgbm_hierarchical,test,0.8257142857142857,0.8435171385991058,0.9219799475226529,0.9340931291763382,0.7057848460754851,0.7490431673231815,0.7467838092249764,0.8284960422163589,0.7929901423877328,0.4419889502762431,0.7938257993384785,0.6716232961586122,3.685419077086119,9.357582519776246,2.2596984478104747,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,catboost_hierarchical,train,0.885490836932415,0.9108518600044023,0.9606104973101288,0.977547733586134,0.8477204468102928,0.8636887552291461,0.8612805587892899,0.9367441860465117,0.8873367749772244,0.7247386759581882,0.8760413195601466,0.8137412775093934,1.8033826005714397,2.6006786474893104,1.3349568659968878,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,catboost_hierarchical,valid,0.8593548387096774,0.883248730964467,0.9445724197215705,0.9550816034617173,0.7512257569251692,0.7904341667929865,0.7871841625423287,0.8370044052863436,0.8263069139966274,0.5412844036697247,0.8228678537956888,0.7286652078774617,3.4291159012850607,6.999259247467252,2.4657596143924154,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,catboost_hierarchical,test,0.8172043010752689,0.846820809248555,0.9225175639850124,0.9393329898417466,0.7224377683233507,0.7586555076264444,0.7541179994010183,0.8555858310626703,0.7975460122699386,0.4827586206896552,0.8067796610169492,0.6695187165775401,3.8897618646372676,10.291799223486464,2.306555888416724,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,gru_hierarchical,train,0.8376585592924474,0.8464011872372001,0.9340773098713864,0.9343433543808457,0.7202973527636158,0.7704899089976891,0.7641329085116068,0.7968085106382978,0.8218293620292083,0.47729468599033814,0.8263149531225171,0.6792392520377177,4.448297667361257,6.427708954316363,3.2802092065321595,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,gru_hierarchical,valid,0.8543331284572834,0.8862115127175368,0.9397310842118612,0.9522596599949675,0.7264401275173313,0.7580721566058748,0.7516105941302792,0.7876106194690266,0.8116410670978172,0.5870646766169154,0.810675562969141,0.6352087114337568,6.6100724761760326,9.194075081099497,4.327536810017391,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,gru_hierarchical,test,0.8129543952412426,0.863905325443787,0.9190327706151613,0.937491912714746,0.6901106727544323,0.7181106834111702,0.71413390010627,0.8089887640449438,0.7579329102447869,0.4971751412429379,0.7607476635514019,0.6257088846880907,6.131893743154519,13.848081288798111,3.6034522637039474,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,tcn_hierarchical,train,0.8433195997645674,0.8094502097593288,0.9364848128767064,0.9317096988541091,0.7073348470490897,0.7621025218671218,0.7591847925424968,0.7586206896551724,0.8032093362509117,0.45984784446322907,0.8212666145426114,0.6937297503335239,4.0170021093454995,6.333957204191196,3.1551091817156114,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,tcn_hierarchical,valid,0.8600508905852418,0.8628930817610063,0.9404858175395262,0.9449448351143493,0.7083711083545098,0.7444609231381124,0.7417027417027418,0.7677543186180422,0.7905511811023622,0.544,0.7973086627417998,0.6422413793103449,5.363328701860824,8.78674117017683,4.612832192820741,0.0
direct_week_ahead_missing_modality,2,week_plus_2,full,model2,tcn_hierarchical,test,0.8173913043478261,0.8156123822341858,0.915604399695773,0.9192965859142405,0.6780057667274131,0.7060955098711271,0.7049908544551868,0.710239651416122,0.7450302506482281,0.547085201793722,0.7556390977443609,0.6320346320346321,4.11513207996026,13.296631809487954,3.9692880388972456,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,linear_hierarchical,train,0.8347964884277733,0.8395604395604396,0.9268247855293659,0.9331313172196634,0.7113848925265,0.7707202329017421,0.7689049121225777,0.7935735150925024,0.8197911938266,0.42280285035629456,0.8263435849642746,0.6944133183928286,3.8024123908234584,4.461766791457001,7196.981407668223,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,linear_hierarchical,valid,0.8520408163265306,0.8826530612244898,0.9357082733932325,0.9549958339759123,0.7063621887866495,0.7512427234028167,0.7461035696329814,0.7841409691629956,0.803082191780822,0.49019607843137253,0.8028169014084507,0.6515748031496063,29.224429094791414,6.27680787736426,7218.365896713268,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,linear_hierarchical,test,0.8162124388539483,0.8551136363636364,0.9204224492189369,0.9424588375780022,0.6926700328325186,0.7276891947684712,0.7243607754987356,0.8435754189944135,0.7669902912621359,0.4444444444444444,0.7680157946692991,0.6403242147923,85.62668609658287,18.974421044578897,7279.751358276689,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,lightgbm_hierarchical,train,0.9261072261072261,0.9648755524540591,0.9801288104756437,0.9935839850894739,0.9028543655552843,0.9143279738916104,0.9128810588940645,0.9692442882249561,0.9278033794162827,0.8114961961115807,0.9232270657124269,0.882500898311175,1.741174955673703,2.2600704142429175,1.2700120231941465,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,lightgbm_hierarchical,valid,0.8532818532818532,0.8626373626373627,0.9413772566335824,0.9445521583325422,0.7428825599745196,0.7823905068759349,0.7795726941115164,0.8312236286919831,0.8157669237360754,0.5333333333333333,0.82483781278962,0.7092511013215859,3.2756953359353367,5.861068150107217,2.4407379474429844,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,lightgbm_hierarchical,test,0.8128571428571428,0.8521462639109698,0.9206054891158045,0.9358682752738562,0.6941706059825877,0.7402532430633307,0.7366855102648021,0.8088235294117647,0.782791185729276,0.4245810055865922,0.7938257993384785,0.6608315098468271,3.6355250175026623,8.98188712479928,2.2258221722943663,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,catboost_hierarchical,train,0.8770285714285714,0.8974302657588403,0.9548154797585631,0.9705254232629983,0.8207566164972805,0.8500790862680077,0.8451061133987964,0.9065004452359751,0.877557251908397,0.6481909160892995,0.8826761473820297,0.7888583218707015,1.8858365788879734,2.7285530643673144,1.4480329275944648,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,catboost_hierarchical,valid,0.8564167725540025,0.8753180661577609,0.9445543779162325,0.9533692016195184,0.7559863535062945,0.792651350191411,0.7868434472208057,0.853448275862069,0.8290598290598291,0.5542168674698795,0.8292237442922374,0.7139830508474576,3.59684529462406,6.0127941280858055,2.4963506908958615,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,catboost_hierarchical,test,0.817234190410007,0.8487518355359766,0.9226903269190485,0.9401241494278079,0.7179684384552038,0.7535999077369336,0.7468134414831982,0.8372093023255814,0.7868852459016393,0.49056603773584906,0.8078175895765473,0.6673640167364017,3.7678149167614086,9.66990576230892,2.166160673724749,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,gru_hierarchical,train,0.8469805527123848,0.8476306196840826,0.9380428464014743,0.9402785875203872,0.7420527383092723,0.7897829363275264,0.7892124918542283,0.8294531672983216,0.8359162805559993,0.499001996007984,0.841540711847879,0.7043515358361775,3.495230243683832,5.780263117387217,2.639345148790085,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,gru_hierarchical,valid,0.8522875816993464,0.8723135271807838,0.9391614083512735,0.9525738148620113,0.7369700884791979,0.7749344062217449,0.7728184553660983,0.8202764976958525,0.806530612244898,0.5374449339207048,0.8182572614107884,0.7023411371237458,5.533417526764908,8.489575972872636,3.8049927036785025,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,gru_hierarchical,test,0.823953823953824,0.8513119533527697,0.9188523391586216,0.9385425842445876,0.7089143257503363,0.7452540740069163,0.7445838084378563,0.8595505617977528,0.785646836638338,0.4540540540540541,0.780209324452902,0.6651108518086347,5.199408645546728,13.070315033300284,3.272023391141128,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,tcn_hierarchical,train,0.8411327093832494,0.8223075186272296,0.9336183316059599,0.9381084462442857,0.7229289559750923,0.7729199439858289,0.7696132596685082,0.7839622641509434,0.8263100606437568,0.49208025343189016,0.826237779880164,0.6860544217687075,3.730681787302328,6.0926024290200935,2.861123451021446,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,tcn_hierarchical,valid,0.8448717948717949,0.848180677540778,0.9290196522920484,0.9417801376100574,0.7141615746986176,0.7473687916979889,0.7437977099236641,0.7605042016806722,0.7971014492753623,0.5728155339805825,0.7986960065199674,0.6416906820365034,5.763646344269132,8.700392694718326,4.3978569581275435,0.0
direct_week_ahead_missing_modality,2,week_plus_2,drop_ntl,model2,tcn_hierarchical,test,0.8023952095808383,0.8222523744911805,0.9111407838687,0.9226143905407248,0.664934069189125,0.7015116420275562,0.7008016550297388,0.728110599078341,0.7468805704099821,0.4745762711864407,0.7486437613019892,0.6264591439688716,4.649210556842109,13.032070405727328,3.5663380574304355,0.0
