raion_id,week_start,firms_event_count,firms_high_conf_count,firms_nominal_conf_count,firms_low_conf_count,firms_day_count,firms_night_count,firms_type0_count,firms_type2_count,firms_frp_sum,firms_frp_mean,firms_frp_max,firms_near_roads_count,firms_near_rail_count,firms_near_roads_share,firms_near_rail_share,firms_bright_ti4_mean,raion_name,oblast_name,firms_event_count_lag1,firms_event_count_roll4_sum,firms_frp_sum_lag1,firms_frp_sum_roll4_sum,firms_change_vs_prev_week
UA0506,2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,4.0,0.0,8.780000000000115,0.0
UA0506,2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,3.0,0.0,7.260000000000114,0.0
UA0506,2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,2.0,0.0,5.080000000000114,0.0
UA0506,2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2023-07-10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.49,4.49,4.49,0.0,0.0,0.0,0.0,336.45,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,1.0
UA0506,2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,1.0,1.0,4.49,4.490000000000114,-1.0
UA0506,2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,4.490000000000114,0.0
UA0506,2023-07-31,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.08,3.08,3.08,0.0,0.0,0.0,0.0,339.51,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,4.490000000000114,1.0
UA0506,2023-08-07,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,27.32,13.66,18.58,0.0,0.0,0.0,0.0,344.55,Zhmerynskyi,Vinnytska,1.0,2.0,3.08,7.570000000000114,1.0
UA0506,2023-08-14,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.11,1.555,1.97,0.0,0.0,0.0,0.0,332.44,Zhmerynskyi,Vinnytska,2.0,3.0,27.32,30.400000000000112,0.0
UA0506,2023-08-21,8.0,0.0,8.0,0.0,6.0,2.0,8.0,0.0,28.67,3.58375,11.38,0.0,0.0,0.0,0.0,326.88125,Zhmerynskyi,Vinnytska,2.0,5.0,3.11,33.51000000000011,6.0
UA0506,2023-08-28,4.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,48.39,12.0975,20.48,0.0,0.0,0.0,0.0,361.6975,Zhmerynskyi,Vinnytska,8.0,13.0,28.67,62.18000000000011,-4.0
UA0506,2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,4.0,16.0,48.39,107.49000000000012,-4.0
UA0506,2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,14.0,0.0,80.17000000000013,0.0
UA0506,2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,12.0,0.0,77.06000000000012,0.0
UA0506,2023-09-25,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.22,2.11,2.21,0.0,0.0,0.0,0.0,337.03499999999997,Zhmerynskyi,Vinnytska,0.0,4.0,0.0,48.390000000000114,2.0
UA0506,2023-10-02,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.24,3.24,3.24,0.0,0.0,0.0,0.0,340.24,Zhmerynskyi,Vinnytska,2.0,2.0,4.22,4.220000000000113,-1.0
UA0506,2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,1.0,3.0,3.24,7.460000000000114,-1.0
UA0506,2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,3.0,0.0,7.460000000000114,0.0
UA0506,2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,3.0,0.0,7.460000000000114,0.0
UA0506,2023-10-30,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.49,3.49,3.49,0.0,0.0,0.0,0.0,336.64,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,3.240000000000114,1.0
UA0506,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,1.0,1.0,3.49,3.490000000000114,-1.0
UA0506,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,3.490000000000114,0.0
UA0506,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,3.490000000000114,0.0
UA0506,2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,3.490000000000114,0.0
UA0506,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-03-04,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,15.24,3.048,4.76,0.0,0.0,0.0,0.0,331.164,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,5.0
UA0506,2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,5.0,5.0,15.24,15.240000000000114,-5.0
UA0506,2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,5.0,0.0,15.240000000000114,0.0
UA0506,2024-03-25,8.0,0.0,7.0,1.0,8.0,0.0,8.0,0.0,49.44,6.18,15.17,0.0,0.0,0.0,0.0,336.79375,Zhmerynskyi,Vinnytska,0.0,5.0,0.0,15.240000000000114,8.0
UA0506,2024-04-01,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,10.18,5.09,8.06,0.0,0.0,0.0,0.0,337.925,Zhmerynskyi,Vinnytska,8.0,13.0,49.44,64.6800000000001,-6.0
UA0506,2024-04-08,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,32.56,10.853333333333333,20.64,0.0,0.0,0.0,0.0,335.90333333333336,Zhmerynskyi,Vinnytska,2.0,10.0,10.18,59.62000000000011,1.0
UA0506,2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,3.0,13.0,32.56,92.18000000000012,-3.0
UA0506,2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,13.0,0.0,92.18000000000012,0.0
UA0506,2024-04-29,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,23.13,4.6259999999999994,6.84,0.0,0.0,0.0,0.0,340.816,Zhmerynskyi,Vinnytska,0.0,5.0,0.0,42.740000000000116,5.0
UA0506,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,5.0,8.0,23.13,55.69000000000011,-5.0
UA0506,2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,5.0,0.0,23.130000000000113,0.0
UA0506,2024-05-20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.36,9.36,9.36,0.0,0.0,0.0,0.0,341.9,Zhmerynskyi,Vinnytska,0.0,5.0,0.0,23.130000000000113,1.0
UA0506,2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,1.0,6.0,9.36,32.49000000000011,-1.0
UA0506,2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,9.360000000000113,0.0
UA0506,2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,9.360000000000113,0.0
UA0506,2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,9.360000000000113,0.0
UA0506,2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-07-08,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.390000000000001,2.6950000000000003,2.79,0.0,0.0,0.0,0.0,336.405,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,2.0
UA0506,2024-07-15,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,310.9,Zhmerynskyi,Vinnytska,2.0,2.0,5.390000000000001,5.390000000000114,-1.0
UA0506,2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,1.0,3.0,0.98,6.370000000000115,-1.0
UA0506,2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,3.0,0.0,6.370000000000115,0.0
UA0506,2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,3.0,0.0,6.370000000000115,0.0
UA0506,2024-08-12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.37,6.37,6.37,0.0,0.0,0.0,0.0,334.34,Zhmerynskyi,Vinnytska,0.0,1.0,0.0,0.9800000000001137,1.0
UA0506,2024-08-19,5.0,2.0,3.0,0.0,4.0,1.0,5.0,0.0,24.34,4.868,6.61,0.0,0.0,0.0,0.0,341.98199999999997,Zhmerynskyi,Vinnytska,1.0,1.0,6.37,6.370000000000114,4.0
UA0506,2024-08-26,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,18.560000000000002,9.280000000000001,15.31,0.0,0.0,0.0,0.0,347.015,Zhmerynskyi,Vinnytska,5.0,6.0,24.34,30.710000000000115,-3.0
UA0506,2024-09-02,9.0,1.0,8.0,0.0,7.0,2.0,9.0,0.0,80.17,8.907777777777778,26.13,0.0,0.0,0.0,0.0,335.1666666666667,Zhmerynskyi,Vinnytska,2.0,8.0,18.560000000000002,49.27000000000012,7.0
UA0506,2024-09-09,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,10.49,5.245,5.96,0.0,0.0,0.0,0.0,359.11,Zhmerynskyi,Vinnytska,9.0,17.0,80.17,129.4400000000001,-7.0
UA0506,2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,2.0,18.0,10.49,133.56000000000012,-2.0
UA0506,2024-09-23,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.1,2.55,2.91,0.0,0.0,0.0,0.0,340.63,Zhmerynskyi,Vinnytska,0.0,13.0,0.0,109.22000000000011,2.0
UA0506,2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,2.0,13.0,5.1,95.76000000000012,-2.0
UA0506,2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,4.0,0.0,15.590000000000128,0.0
UA0506,2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,2.0,0.0,5.1000000000001275,0.0
UA0506,2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,2.0,0.0,5.1000000000001275,0.0
UA0506,2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0506,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Zhmerynskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,,0.0,,0.0,
UA0508,2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-03-06,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,8.82,4.41,6.21,0.0,0.0,0.0,0.0,332.775,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,2.0
UA0508,2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,2.0,2.0,8.82,8.820000000000128,-2.0
UA0508,2023-03-20,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.37,2.185,2.82,0.0,0.0,0.0,0.0,329.16499999999996,Mohyliv-Podilskyi,Vinnytska,0.0,2.0,0.0,8.820000000000128,2.0
UA0508,2023-03-27,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,19.200000000000003,6.400000000000001,10.56,0.0,0.0,0.0,0.0,330.38666666666666,Mohyliv-Podilskyi,Vinnytska,2.0,4.0,4.37,13.19000000000013,1.0
UA0508,2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,3.0,7.0,19.200000000000003,32.39000000000013,-3.0
UA0508,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,5.0,0.0,23.57000000000013,0.0
UA0508,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,5.0,0.0,23.57000000000013,0.0
UA0508,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,3.0,0.0,19.20000000000013,0.0
UA0508,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-05-15,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.8100000000000005,2.9050000000000002,3.99,0.0,0.0,0.0,0.0,334.185,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,2.0
UA0508,2023-05-22,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.29,5.29,5.29,0.0,0.0,0.0,0.0,344.78,Mohyliv-Podilskyi,Vinnytska,2.0,2.0,5.8100000000000005,5.810000000000128,-1.0
UA0508,2023-05-29,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,30.44,15.22,15.22,0.0,0.0,0.0,0.0,341.015,Mohyliv-Podilskyi,Vinnytska,1.0,3.0,5.29,11.10000000000013,1.0
UA0508,2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,2.0,5.0,30.44,41.540000000000134,-2.0
UA0508,2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,5.0,0.0,41.540000000000134,0.0
UA0508,2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,3.0,0.0,35.73000000000013,0.0
UA0508,2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,2.0,0.0,30.44000000000013,0.0
UA0508,2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,0.0
UA0508,2023-07-24,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.7800000000000002,1.3900000000000001,2.41,0.0,0.0,0.0,0.0,320.07,Mohyliv-Podilskyi,Vinnytska,0.0,0.0,0.0,0.0,2.0
UA0508,2023-07-31,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,8.15,4.075,7.5,0.0,0.0,0.0,0.0,323.58000000000004,Mohyliv-Podilskyi,Vinnytska,2.0,2.0,2.7800000000000002,2.780000000000128,0.0
UA0508,2023-08-07,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.88,5.88,5.88,0.0,0.0,0.0,0.0,355.28,Mohyliv-Podilskyi,Vinnytska,2.0,4.0,8.15,10.930000000000128,-1.0
UA0508,2023-08-14,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.41,1.205,1.26,0.0,0.0,0.0,0.0,310.3,Mohyliv-Podilskyi,Vinnytska,1.0,5.0,5.88,16.81000000000013,1.0
UA0508,2023-08-21,6.0,0.0,6.0,0.0,4.0,2.0,6.0,0.0,14.37,2.395,5.27,0.0,0.0,0.0,0.0,324.49333333333334,Mohyliv-Podilskyi,Vinnytska,2.0,7.0,2.41,19.22000000000013,4.0
UA0508,2023-08-28,11.0,0.0,8.0,3.0,11.0,0.0,11.0,0.0,74.64,6.785454545454545,10.8,0.0,0.0,0.0,0.0,339.5181818181818,Mohyliv-Podilskyi,Vinnytska,6.0,11.0,14.37,30.810000000000127,5.0
UA0508,2023-09-04,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,13.110000000000001,4.37,5.23,0.0,0.0,0.0,0.0,332.0133333333333,Mohyliv-Podilskyi,Vinnytska,11.0,20.0,74.64,97.30000000000013,-8.0
UA0508,2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,3.0,22.0,13.110000000000001,104.53000000000013,-3.0
UA0508,2023-09-18,3.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,9.54,3.1799999999999997,4.66,0.0,0.0,0.0,0.0,339.2966666666667,Mohyliv-Podilskyi,Vinnytska,0.0,20.0,0.0,102.12000000000012,3.0
UA0508,2023-09-25,5.0,0.0,5.0,0.0,4.0,1.0,5.0,0.0,19.009999999999998,3.8019999999999996,6.33,0.0,0.0,0.0,0.0,331.742,Mohyliv-Podilskyi,Vinnytska,3.0,17.0,9.54,97.29000000000013,2.0
UA0508,2023-10-02,6.0,0.0,6.0,0.0,4.0,2.0,6.0,0.0,47.2,7.866666666666667,14.49,0.0,0.0,0.0,0.0,327.9116666666667,Mohyliv-Podilskyi,Vinnytska,5.0,11.0,19.009999999999998,41.660000000000124,1.0
UA0508,2023-10-09,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,10.39,3.4633333333333334,4.5,0.0,0.0,0.0,0.0,332.74666666666667,Mohyliv-Podilskyi,Vinnytska,6.0,14.0,47.2,75.75000000000013,-3.0
UA0508,2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,3.0,17.0,10.39,86.14000000000013,-3.0
UA0508,2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Mohyliv-Podilskyi,Vinnytska,0.0,14.0,0.0,76.60000000000012,0.0
