raion_id,raion_name,week_start,ntl_week_mean,ntl_week_median,ntl_week_std_mean,ntl_high_quality_share,ntl_latest_hq_share,ntl_obs_days,ntl_valid_pixels_sum,ntl_change_vs_prev_week,ntl_change_vs_rolling4,ntl_pct_change_vs_prev_week
UA1208,Nikopolskyi,2023-10-09,0.4430468489625293,0.4531588072444782,0.8679677588249559,0.8543222984036021,0.14567770159639787,7,156352,0.07304335022739011,0.09813705134436718,0.1974125933324673
UA1208,Nikopolskyi,2023-10-16,0.3586451686674882,0.3146471007921223,0.9151014645092729,0.5386947400736799,0.46130525992632015,7,156352,-0.08440168029504114,0.0225733588745356,-0.19050283393885373
UA1208,Nikopolskyi,2023-10-23,0.21246242433490134,0.24476243766413913,0.8969219456629015,0.30186374334834215,0.6981362566516578,7,156352,-0.14618274433258685,-0.12131007447066192,-0.4075971380730287
UA1208,Nikopolskyi,2023-10-30,0.21939645347200312,0.24468189520670236,1.0728230611061724,0.394908070678128,0.6050919293218721,6,134016,0.006934029137101783,-0.12664303170301142,0.032636496353688295
UA1208,Nikopolskyi,2023-11-06,0.49352996435005886,0.42365280164893226,0.6116457027223182,0.7211036635284486,0.2788963364715514,7,156352,0.2741335108780557,0.18514224049082834,1.2494892535399962
UA1208,Nikopolskyi,2023-11-13,0.42741306770703275,0.3580742752178796,0.328977914505809,0.47122518419975445,0.5287748158002457,7,156352,-0.06611689664302611,0.10640456500091983,-0.13396734022035925
UA1208,Nikopolskyi,2023-11-20,0.279924070200417,0.27685621670535865,0.43719270447143443,0.11476028448628735,0.8852397155137126,7,156352,-0.14748899750661576,-0.05827640726558203,-0.3450736738066021
UA1208,Nikopolskyi,2023-11-27,0.2757604342964751,0.27685621670535865,0.37934939605873,0.05204922226770364,0.9479507777322963,7,156352,-0.004163635903941865,-0.07930545463590283,-0.014874161771657686
UA1208,Nikopolskyi,2023-12-04,0.32389688795407373,0.2895308866585625,0.37528390868207256,0.10984829103561196,0.8901517089643881,7,156352,0.04813645365759861,-0.04525999618442228,0.17455895651022302
UA1208,Nikopolskyi,2023-12-11,0.29182823769462257,0.27905772798238526,0.3445274889561766,0.11383928571428571,0.8861607142857143,7,156352,-0.03206865025945116,-0.034920377344877074,-0.09900882488256035
UA1208,Nikopolskyi,2023-12-18,0.2717834183115148,0.26976540320468295,0.3694504787962424,0.16193588825214902,0.838064111747851,7,156352,-0.02004481938310776,-0.021068989224882317,-0.06868704530259759
UA1208,Nikopolskyi,2023-12-25,0.16926816547408588,0.16705948885291386,0.41551088296895794,0.6329052394596807,0.3670947605403193,7,156352,-0.10251525283742893,-0.1215490790900857,-0.37719465548824327
UA1210,Samarivskyi,2022-12-26,0.22920320408329992,0.22920320408329992,0.16518114240609033,0.6079716635453138,0.3920283364546861,1,24562,,,
UA1210,Samarivskyi,2023-01-02,0.2957220987259741,0.2479206520803021,0.19573409002867523,0.2580699570765526,0.7419300429234473,7,171934,0.06651889464267419,0.06651889464267419,0.2902179963352478
UA1210,Samarivskyi,2023-01-09,0.2515624712503731,0.2524935143761204,0.5817337779807542,0.37496946502727796,0.6250305349727221,7,171934,-0.04415962747560098,-0.010900180154263861,-0.14932812821851624
UA1210,Samarivskyi,2023-01-16,0.31766379601279254,0.3033661850309185,0.15385041202435742,0.33858340991310615,0.6614165900868938,7,171934,0.06610132476241942,0.05883453799291016,0.2627630601411552
UA1210,Samarivskyi,2023-01-23,0.5383450015700261,0.41660343076587547,0.2074486142712517,0.5656414670745751,0.43435853292542487,7,171934,0.22068120555723353,0.2648071090519162,0.6947005240356271
UA1210,Samarivskyi,2023-01-30,0.35886789422652743,0.3157203822367898,0.20469789135628202,0.35379273442134773,0.6462072655786523,7,171934,-0.17947710734349864,0.008044552336735955,-0.33338678137639005
UA1210,Samarivskyi,2023-02-06,0.21843624434814987,0.18884535470475117,0.23140839462064183,0.8205881326555539,0.1794118673444461,7,171934,-0.14043164987837756,-0.14817354641677996,-0.39131851062088374
UA1210,Samarivskyi,2023-02-13,0.4400903814630936,0.3621552591060046,0.19822189921771696,0.29105354380169135,0.7089464561983086,7,171934,0.22165413711494372,0.08176214742371962,1.0147314964894978
UA1210,Samarivskyi,2023-02-20,0.37489622010975376,0.3531904418215425,0.11617429680541956,0.16935568299463746,0.8306443170053626,7,171934,-0.06519416135333983,-0.01403866029219547,-0.14813811912134933
UA1210,Samarivskyi,2023-02-27,0.2962196018035326,0.3006781429979791,0.1523738993303048,0.5913315574580944,0.40866844254190565,7,171934,-0.07867661830622119,-0.051853083233348585,-0.20986239413987157
UA1210,Samarivskyi,2023-03-06,0.3517185744480765,0.3493491482186011,0.1694864601613466,0.40670838810241133,0.5932916118975886,7,171934,0.055498972644543954,0.01930796251694411,0.18735752903129485
UA1210,Samarivskyi,2023-03-13,0.4514992329546371,0.3839929595800988,0.7188840901941199,0.33502972070678283,0.6649702792932172,7,171934,0.0997806585065606,0.08576803849852299,0.2836945949276017
UA1210,Samarivskyi,2023-03-20,0.3850446064935554,0.306122782750058,0.2241780411023941,0.5375202112438494,0.46247978875615064,7,171934,-0.06645462646108174,0.016461199164555407,-0.1471865766552887
UA1210,Samarivskyi,2023-03-27,0.33726931474863686,0.2565054454892363,0.17348104242625678,0.34559772936126654,0.6544022706387335,7,171934,-0.04777529174491851,-0.03385118917631352,-0.12407729114813129
UA1210,Samarivskyi,2023-04-03,0.24154552348570155,0.2468507139273998,0.12005270422842804,0.10828573755045542,0.8917142624495445,7,171934,-0.09572379126293531,-0.13983740867552494,-0.2838200425504977
UA1210,Samarivskyi,2023-04-10,0.3932051858491431,0.2468507139273998,0.2934808567658295,0.4826619516791327,0.5173380483208673,7,171934,0.15165966236344156,0.03936551642851033,0.6278719645674541
UA1210,Samarivskyi,2023-04-17,0.35618263296327385,0.336937212108752,0.15968465079247504,0.38239091744506615,0.617609082554934,7,171934,-0.03702255288586925,0.016916475319014634,-0.09415581029511982
UA1210,Samarivskyi,2023-04-24,0.3608622002412497,0.28343529894847297,0.29425816749697936,0.2758442192934498,0.7241557807065503,7,171934,0.00467956727797586,0.028811535979560876,0.013138111869868659
UA1210,Samarivskyi,2023-05-01,0.21336936384725963,0.22353037409304974,0.24492460166576938,0.5506764223481103,0.4493235776518897,7,171934,-0.14749283639399008,-0.12457952178758241,-0.40872343042686565
UA1210,Samarivskyi,2023-05-08,0.3039757588432091,0.27822770082713566,0.21511556049342934,0.17869066036967673,0.8213093396303233,7,171934,0.09060639499594947,-0.026929086882022446,0.4246457568332538
UA1210,Samarivskyi,2023-05-15,0.3438024539340706,0.2565662912028264,0.25373224071416894,0.23965009829353123,0.7603499017064687,7,171934,0.03982669509086151,0.03520496496032255,0.13101931299529757
UA1210,Samarivskyi,2023-05-22,0.2967611049715364,0.25520144068482736,0.21686256758302128,0.06126187955843521,0.9387381204415648,7,171934,-0.0470413489625342,-0.008741339244910884,-0.13682668178847585
UA1210,Samarivskyi,2023-05-29,0.23253758735954877,0.24176499341926908,0.1473619049113548,0.06918934009561808,0.9308106599043819,7,171934,-0.06422351761198763,-0.056939583039470165,-0.21641487558872508
UA1210,Samarivskyi,2023-06-05,0.24176539688233095,0.24176499341926908,0.13822308102095557,0.0,1.0,7,171934,0.009227809522782182,-0.05250382939476028,0.039683087915220246
UA1210,Samarivskyi,2023-06-12,0.22340315314281603,0.22532901900557137,0.22735811518725105,0.0,1.0,7,171934,-0.018362243739514922,-0.05531348264405564,-0.07595066943534506
UA1210,Samarivskyi,2023-06-19,0.20201801741365083,0.20056122861490594,0.16730239994713256,0.0,1.0,7,171934,-0.0213851357291652,-0.04659879317540719,-0.09572441314422371
UA1210,Samarivskyi,2023-06-26,0.19369891951587803,0.19400639810357703,0.12062033197959822,0.0,1.0,7,171934,-0.008319097897772798,-0.031232119183708634,-0.04117997990614206
UA1210,Samarivskyi,2023-07-03,0.19469662076791844,0.19400639810357703,0.12890417300017845,0.023875440576034992,0.976124559423965,7,171934,0.000997701252040406,-0.020524750970750516,0.005150783775841464
UA1210,Samarivskyi,2023-07-10,0.36243209342385235,0.20007430953974772,0.2583512593727394,0.19905894122163154,0.8009410587783685,7,171934,0.16773547265593391,0.15897791571378653,0.8615222595767461
UA1210,Samarivskyi,2023-07-17,0.35160251902334666,0.2196465387427093,0.30611923459240353,0.13668035408935988,0.8633196459106401,7,171934,-0.010829574400505693,0.11339110624302173,-0.029880285430023613
UA1210,Samarivskyi,2023-07-24,0.407551018102855,0.4094577593655037,0.2763046258906125,0.7617132155361941,0.23828678446380586,6,122810,0.05594849907950833,0.13194347992010613,0.159124283963942
UA1210,Samarivskyi,2023-07-31,0.19091157427355135,0.20148249422131015,0.5250311107832422,0.43204369118382635,0.5679563088161736,7,171934,-0.21663944382930364,-0.13815898855594175,-0.5315639863636156
UA1210,Samarivskyi,2023-08-07,0.41442986957358896,0.4013178704698396,0.2605420022101706,0.6749799341607827,0.3250200658392174,7,171934,0.2235182953000376,0.0863055683676876,1.1707948884218256
