latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
48.35814,38.73216,367,0.44,0.62,2024-08-22,0906,N,VIIRS,h,2,304.16,13.04,D,0
48.36172,38.74349,367,0.44,0.62,2024-08-22,0906,N,VIIRS,h,2,304.2,10.6,D,0
48.3512,38.73074,336.29,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,299.77,5.64,D,0
48.35299,38.73638,336,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,304.05,13.04,D,0
48.35833,38.75322,347.43,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,301.13,10.6,D,0
48.35657,38.74767,367,0.44,0.62,2024-08-22,0906,N,VIIRS,h,2,305.59,10.6,D,0
49.1368,36.96762,367,0.49,0.65,2024-08-22,0906,N,VIIRS,h,2,298.23,12.11,D,0
49.13129,36.97168,334.67,0.49,0.65,2024-08-22,0906,N,VIIRS,n,2,296.38,4.5,D,0
49.10752,36.80358,343.56,0.5,0.66,2024-08-22,0906,N,VIIRS,n,2,296.82,5.12,D,0
49.1408,36.96648,343.55,0.49,0.65,2024-08-22,0906,N,VIIRS,n,2,295.09,5.36,D,0
49.13534,36.97064,354.13,0.49,0.65,2024-08-22,0906,N,VIIRS,n,2,298.42,11.88,D,0
49.09781,37.06359,367,0.49,0.65,2024-08-22,0906,N,VIIRS,h,2,296.07,11.92,D,0
49.09228,37.06749,348.07,0.49,0.65,2024-08-22,0906,N,VIIRS,n,2,296.24,11.92,D,0
49.09439,37.07384,355.93,0.49,0.65,2024-08-22,0906,N,VIIRS,n,2,296.64,11.92,D,0
49.3128,37.91906,330.07,0.44,0.63,2024-08-22,0906,N,VIIRS,n,2,297.86,7.83,D,0
49.30745,37.92275,367,0.44,0.63,2024-08-22,0906,N,VIIRS,h,2,304.38,7.83,D,0
49.28795,37.94336,336.66,0.44,0.63,2024-08-22,0906,N,VIIRS,n,2,299.52,2.91,D,0
49.28988,37.94936,331.65,0.44,0.63,2024-08-22,0906,N,VIIRS,n,2,300.17,2.91,D,0
49.28267,37.94725,334.7,0.44,0.63,2024-08-22,0906,N,VIIRS,n,2,298.18,9.6,D,0
49.28654,37.95929,340,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,300.72,12.95,D,0
49.28458,37.95318,367,0.44,0.63,2024-08-22,0906,N,VIIRS,h,2,305.63,9.6,D,0
49.22701,37.85595,333.62,0.45,0.63,2024-08-22,0906,N,VIIRS,n,2,302.48,5.63,D,0
49.2288,37.8615,347.51,0.45,0.63,2024-08-22,0906,N,VIIRS,n,2,303.3,9.78,D,0
49.07114,37.74094,367,0.46,0.63,2024-08-22,0906,N,VIIRS,h,2,298.87,8.99,D,0
48.20599,38.82784,367,0.44,0.63,2024-08-22,0906,N,VIIRS,h,2,302.51,5.07,D,0
48.20415,38.82206,333.71,0.44,0.63,2024-08-22,0906,N,VIIRS,n,2,301.44,5.07,D,0
48.35141,39.14476,336.81,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,303.02,5.63,D,0
48.33477,39.09177,344.55,0.43,0.62,2024-08-22,0906,N,VIIRS,n,2,301.33,4.05,D,0
48.35653,39.1408,353.03,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,302.5,5.63,D,0
47.94476,37.83893,332.89,0.49,0.65,2024-08-22,0906,N,VIIRS,n,2,291.72,4.29,D,0
48.4526,39.18466,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,307.39,15.65,D,0
48.47201,39.22723,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,307.67,16.4,D,0
48.47039,39.22198,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,305.13,26.36,D,0
48.46877,39.21669,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,306.39,26.36,D,0
48.46247,39.19622,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,304.21,90.56,D,0
48.46717,39.21147,345.09,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,311.1,41.2,D,0
48.45934,39.18602,348.03,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,303.66,111.72,D,0
48.46592,39.21621,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,306.38,22.89,D,0
48.45953,39.19582,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,310.35,48.75,D,0
48.45471,39.18046,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,305.03,12.52,D,0
48.46428,39.21098,353.16,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,303.65,22.89,D,0
48.45794,39.19075,351.23,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,306.94,48.75,D,0
48.45633,39.18563,342.6,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,304.12,12.52,D,0
48.47594,39.22801,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,307.11,32.54,D,0
48.47104,39.21237,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,304.98,22.89,D,0
48.46468,39.19205,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,302.7,48.75,D,0
48.47432,39.22285,353.96,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,316.72,56.46,D,0
48.47268,39.21761,356.08,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,312.76,56.46,D,0
48.46942,39.20719,355.42,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,304.77,22.89,D,0
48.47794,39.21419,367,0.42,0.61,2024-08-22,0906,N,VIIRS,h,2,305.69,16.81,D,0
48.33747,38.76914,367,0.44,0.62,2024-08-22,0906,N,VIIRS,h,2,304.38,6.39,D,0
48.47956,39.21937,352.46,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,300.8,16.81,D,0
48.47631,39.20901,333.79,0.42,0.61,2024-08-22,0906,N,VIIRS,n,2,300.07,10.73,D,0
48.34441,38.77057,342.44,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,300.86,14.33,D,0
48.34267,38.7651,356.37,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,303.21,6.39,D,0
48.34092,38.75959,338.49,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,301.27,6.39,D,0
48.34789,38.76111,367,0.44,0.62,2024-08-22,0906,N,VIIRS,h,2,303.6,9.94,D,0
48.34439,38.75013,367,0.44,0.62,2024-08-22,0906,N,VIIRS,h,2,304.56,8.48,D,0
48.34961,38.76653,342.88,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,301.17,14.43,D,0
48.34616,38.75568,339.93,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,302.76,9.94,D,0
48.3426,38.7445,348.66,0.44,0.62,2024-08-22,0906,N,VIIRS,n,2,304.01,8.48,D,0
48.35311,38.75718,367,0.44,0.62,2024-08-22,0906,N,VIIRS,h,2,304.79,9.94,D,0
52.13993,32.31647,331.48,0.57,0.69,2024-08-22,0907,N,VIIRS,n,2,288.61,5.11,D,0
46.13921,32.4877,340.78,0.4,0.37,2024-08-22,1045,N,VIIRS,n,2,288.06,25.85,D,0
48.93229,38.60062,357.17,0.45,0.47,2024-08-22,1046,N,VIIRS,n,2,295.9,14.9,D,0
49.06906,37.74149,343.5,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,299.97,5.69,D,0
49.12117,38.29428,340.57,0.44,0.46,2024-08-22,1046,N,VIIRS,n,2,306.68,4.16,D,0
49.11885,37.98876,334.56,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,305.82,2.43,D,0
49.13582,38.03957,344.01,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,308.52,5.46,D,0
49.1344,38.0218,343.7,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,310.08,5.7,D,0
49.28061,39.99107,340.56,0.53,0.5,2024-08-22,1046,N,VIIRS,n,2,307.02,6.92,D,0
49.14087,37.94264,346.7,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,309.39,8.11,D,0
49.14037,37.93659,343.47,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,310.77,8.11,D,0
49.13998,37.94083,340.18,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,310.53,7.78,D,0
49.28292,39.99017,339.44,0.53,0.5,2024-08-22,1046,N,VIIRS,n,2,306.31,5.62,D,0
49.14419,37.93985,343.08,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,306.47,7.78,D,0
49.14373,37.93387,332.51,0.43,0.46,2024-08-22,1046,N,VIIRS,l,2,305.75,8.13,D,0
49.31074,40.14395,334.14,0.54,0.5,2024-08-22,1046,N,VIIRS,l,2,304.61,5.01,D,0
49.30901,40.11439,339.04,0.53,0.5,2024-08-22,1046,N,VIIRS,n,2,304.8,8.91,D,0
49.31456,40.12851,334.86,0.53,0.5,2024-08-22,1046,N,VIIRS,l,2,306.54,3.86,D,0
49.31413,40.12112,332.68,0.53,0.5,2024-08-22,1046,N,VIIRS,l,2,307.34,5.7,D,0
49.3137,40.11368,348.42,0.53,0.5,2024-08-22,1046,N,VIIRS,n,2,307.76,5.7,D,0
49.31924,40.12764,339.85,0.53,0.5,2024-08-22,1046,N,VIIRS,n,2,303.85,3.86,D,0
49.31881,40.1202,345.29,0.53,0.5,2024-08-22,1046,N,VIIRS,n,2,307.64,5.7,D,0
49.31836,40.11272,331.98,0.53,0.5,2024-08-22,1046,N,VIIRS,l,2,306.09,5.7,D,0
49.20146,38.01411,335.33,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,307.1,4.29,D,0
49.20478,38.00166,333.27,0.43,0.46,2024-08-22,1046,N,VIIRS,l,2,308.02,3.81,D,0
49.11235,36.80356,345.88,0.38,0.43,2024-08-22,1046,N,VIIRS,n,2,305.07,21.31,D,0
49.34048,39.71162,344.25,0.51,0.49,2024-08-22,1046,N,VIIRS,n,2,311.85,7.22,D,0
49.1311,36.96819,332,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,302.67,5.78,D,0
49.13561,36.97269,367,0.39,0.44,2024-08-22,1046,N,VIIRS,h,2,312.38,14.89,D,0
49.13514,36.96735,352.72,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,308.27,14.89,D,0
49.13918,36.96651,367,0.39,0.44,2024-08-22,1046,N,VIIRS,h,2,312.66,14.89,D,0
49.20831,37.77879,356.77,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,302.46,10.32,D,0
49.13965,36.97185,347.48,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,305.77,14.89,D,0
49.14274,36.96035,367,0.39,0.44,2024-08-22,1046,N,VIIRS,h,2,307.3,21.01,D,0
49.14322,36.96567,343.95,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,302.19,10.78,D,0
49.2229,37.8532,336.84,0.42,0.45,2024-08-22,1046,N,VIIRS,l,2,307.06,5.53,D,0
49.3658,39.74386,334.32,0.51,0.5,2024-08-22,1046,N,VIIRS,l,2,308.45,5.66,D,0
49.23229,37.86346,342.34,0.42,0.46,2024-08-22,1046,N,VIIRS,n,2,305.15,7.05,D,0
49.23131,37.86266,340.27,0.42,0.46,2024-08-22,1046,N,VIIRS,n,2,305.5,5.09,D,0
49.36421,39.74454,340.68,0.51,0.5,2024-08-22,1046,N,VIIRS,n,2,308.85,11.08,D,0
49.25734,37.97907,343.53,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,296.73,3.99,D,0
49.30439,37.92167,340.24,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,303.24,5.59,D,0
49.30861,37.92079,343.58,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,303.25,5.59,D,0
49.30814,37.91478,345.04,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,301.08,5.59,D,0
49.4479,39.5306,338.82,0.5,0.49,2024-08-22,1046,N,VIIRS,n,2,308.45,5.97,D,0
49.44741,39.52329,337.22,0.5,0.49,2024-08-22,1046,N,VIIRS,l,2,308.8,6.89,D,0
49.34908,37.94378,334.15,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,295.18,5.32,D,0
49.36662,38.01851,354.1,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,304.34,14.17,D,0
49.44151,37.87672,330.75,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,295.37,1.48,D,0
50.71614,34.6309,335.78,0.5,0.41,2024-08-22,1046,N,VIIRS,n,2,303.33,3.8,D,0
50.71686,34.63798,334.45,0.5,0.41,2024-08-22,1046,N,VIIRS,n,2,301.39,4.05,D,0
50.45221,35.52415,332.19,0.53,0.42,2024-08-22,1046,N,VIIRS,n,2,300.18,4.91,D,0
50.41433,35.92291,340.58,0.55,0.43,2024-08-22,1046,N,VIIRS,n,2,304.28,25.79,D,0
50.4104,35.92374,346.7,0.55,0.43,2024-08-22,1046,N,VIIRS,n,2,314.14,25.79,D,0
50.38041,35.94616,350.34,0.55,0.43,2024-08-22,1046,N,VIIRS,n,2,307.87,13.3,D,0
50.25288,36.15941,345.09,0.56,0.43,2024-08-22,1046,N,VIIRS,n,2,301.36,10.66,D,0
50.25485,36.15878,344.86,0.56,0.43,2024-08-22,1046,N,VIIRS,n,2,300.85,7.48,D,0
50.25089,36.15966,334.65,0.56,0.43,2024-08-22,1046,N,VIIRS,n,2,301.37,7.48,D,0
50.31554,36.88499,341.9,0.4,0.44,2024-08-22,1046,N,VIIRS,l,2,315.14,46.49,D,0
50.31602,36.89059,345.16,0.4,0.44,2024-08-22,1046,N,VIIRS,n,2,302.57,35.73,D,0
50.24694,36.16051,345.73,0.56,0.43,2024-08-22,1046,N,VIIRS,n,2,305.53,15.88,D,0
50.30954,36.86343,334.36,0.4,0.44,2024-08-22,1046,N,VIIRS,l,2,305.9,4.68,D,0
50.24298,36.16136,348.22,0.56,0.43,2024-08-22,1046,N,VIIRS,n,2,305.25,15.88,D,0
50.25345,36.41108,347.74,0.57,0.43,2024-08-22,1046,N,VIIRS,n,2,310.01,36.52,D,0
50.31912,37.38298,341.43,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,305.46,41.36,D,0
50.31541,37.38964,351.42,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,313.52,41.36,D,0
50.25637,36.72599,331.07,0.39,0.44,2024-08-22,1046,N,VIIRS,l,2,302.05,4.53,D,0
50.25685,36.73154,344.59,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,305.96,12.21,D,0
50.23589,36.67902,338.85,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,300.74,5.05,D,0
50.20123,36.65837,341.97,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,294.84,6.07,D,0
50.1972,36.65928,338,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,301.71,6.07,D,0
50.19813,36.67035,342.38,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,289.31,12.14,D,0
50.19766,36.66478,367,0.39,0.44,2024-08-22,1046,N,VIIRS,h,2,298.01,12.14,D,0
50.19806,36.66187,352.42,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,305.46,21.5,D,0
50.19855,36.66741,356.5,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,293.53,21.5,D,0
50.19402,36.6627,342.44,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,298.03,10.26,D,0
50.195,36.67376,350.7,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,301.78,8.59,D,0
50.19451,36.66825,367,0.39,0.44,2024-08-22,1046,N,VIIRS,h,2,300.91,10.26,D,0
50.19096,36.67462,356.58,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,303.32,8.59,D,0
50.19144,36.68012,342.61,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,300.55,8.59,D,0
50.18256,36.62608,348.9,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,293.67,8.68,D,0
50.17306,36.61144,336.03,0.39,0.44,2024-08-22,1046,N,VIIRS,n,2,287.06,4.58,D,0
50.19741,36.93993,349.4,0.4,0.44,2024-08-22,1046,N,VIIRS,n,2,308.34,20.18,D,0
50.09401,36.54998,346.43,0.38,0.43,2024-08-22,1046,N,VIIRS,n,2,301.66,8.64,D,0
48.55856,25.90313,327.18,0.43,0.38,2024-08-22,1046,N,VIIRS,n,2,292.81,3.91,D,0
48.55516,25.90458,331.82,0.43,0.38,2024-08-22,1046,N,VIIRS,n,2,296.02,3.91,D,0
48.55623,25.91024,329.38,0.43,0.38,2024-08-22,1046,N,VIIRS,n,2,289.6,5.61,D,0
50.02448,36.94119,330.98,0.4,0.44,2024-08-22,1046,N,VIIRS,n,2,303.26,2.75,D,0
50.02494,36.94672,343.68,0.4,0.44,2024-08-22,1046,N,VIIRS,n,2,301.71,2.75,D,0
49.29967,30.51295,333.11,0.39,0.36,2024-08-22,1046,N,VIIRS,n,2,300.98,2.3,D,0
49.37,32.06236,334.01,0.41,0.37,2024-08-22,1046,N,VIIRS,l,2,308.06,3.17,D,0
49.91867,37.91055,344.25,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,313.69,23.94,D,0
49.91442,37.91141,341.8,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,304.86,23.94,D,0
49.91488,37.91745,342.51,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,301.56,26.11,D,0
49.84135,37.88943,341.05,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,300.44,6.27,D,0
49.83381,37.90319,342.61,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,311.94,5.79,D,0
49.83427,37.90925,338.99,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,308.51,5.79,D,0
49.82624,37.91693,335.75,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,301.08,5.72,D,0
49.8089,37.74884,331.77,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,300.85,3.21,D,0
49.80468,37.74965,332.04,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,304.74,3.21,D,0
49.76542,37.68439,335.34,0.42,0.45,2024-08-22,1046,N,VIIRS,l,2,306.79,5.91,D,0
49.77227,37.7736,339.06,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,303.28,3.63,D,0
49.77274,37.77968,352.83,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,307.8,10.35,D,0
49.76259,37.70304,336.33,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,303.49,4.38,D,0
49.7635,37.71492,348.9,0.42,0.46,2024-08-22,1046,N,VIIRS,n,2,300.93,5.97,D,0
49.76713,37.76236,345.62,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,301.64,3.47,D,0
49.76759,37.76829,336.7,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,301.87,6.18,D,0
49.76804,37.77431,355.16,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,308.07,6.18,D,0
49.76291,37.7631,336.96,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,303.47,3.47,D,0
49.76336,37.76902,342.65,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,308.17,6.18,D,0
49.7636,37.76335,345.12,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,304.46,5.19,D,0
49.76407,37.76926,344.33,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,308.03,5.19,D,0
49.76456,37.77526,332.99,0.43,0.46,2024-08-22,1046,N,VIIRS,l,2,305.56,4.53,D,0
49.75332,37.79538,347.43,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,306.81,6.38,D,0
49.7538,37.80136,355.19,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,306.99,11.18,D,0
49.74958,37.80215,346.21,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,305.24,6.27,D,0
49.79848,38.43517,345.11,0.46,0.47,2024-08-22,1046,N,VIIRS,n,2,301.83,13.6,D,0
49.79895,38.44151,346.2,0.46,0.47,2024-08-22,1046,N,VIIRS,n,2,308.67,13.6,D,0
49.79413,38.43599,343.25,0.46,0.47,2024-08-22,1046,N,VIIRS,n,2,305.59,13.6,D,0
49.7946,38.44236,346.39,0.46,0.47,2024-08-22,1046,N,VIIRS,n,2,307.83,13.6,D,0
49.79507,38.44869,332,0.46,0.47,2024-08-22,1046,N,VIIRS,l,2,306.63,7.77,D,0
49.7278,37.63786,351.79,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,308.14,7.21,D,0
49.72828,37.64369,348.73,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,309.33,7.21,D,0
49.73257,37.69695,343.07,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,306.39,6.48,D,0
49.73352,37.70872,347.49,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,306.99,8.23,D,0
49.79025,38.44316,355.46,0.46,0.47,2024-08-22,1046,N,VIIRS,n,2,306.86,7.83,D,0
49.79072,38.44946,341.75,0.46,0.47,2024-08-22,1046,N,VIIRS,n,2,306.39,5.88,D,0
49.72408,37.64447,345.14,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,310.54,7.21,D,0
49.60229,36.55375,336.08,0.57,0.43,2024-08-22,1046,N,VIIRS,n,2,303.69,11.57,D,0
49.603,36.5617,333.9,0.57,0.43,2024-08-22,1046,N,VIIRS,n,2,299.83,9.83,D,0
49.5983,36.55458,333.91,0.57,0.43,2024-08-22,1046,N,VIIRS,n,2,302.67,11.57,D,0
49.599,36.56252,334,0.57,0.43,2024-08-22,1046,N,VIIRS,n,2,301.27,9.83,D,0
49.71239,37.93106,331.64,0.43,0.46,2024-08-22,1046,N,VIIRS,l,2,305.5,5.06,D,0
49.71286,37.93714,342.31,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,305.93,5.06,D,0
49.70628,37.90761,348.13,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,315.38,52.17,D,0
49.67533,37.84021,343.22,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,307.38,10.3,D,0
49.67718,37.8644,344.05,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,309.27,9.79,D,0
49.67763,37.8704,346.5,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,307.39,9.79,D,0
49.67579,37.84623,367,0.43,0.46,2024-08-22,1046,N,VIIRS,h,2,309.98,10.3,D,0
49.67109,37.84083,338.76,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,308.33,10.3,D,0
49.67154,37.8468,344.48,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,313.22,10.3,D,0
49.67201,37.85289,349.1,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,310.33,23.75,D,0
49.67385,37.87713,342.32,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,309.81,9.96,D,0
49.6743,37.88314,342.63,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,307.08,9.96,D,0
49.66777,37.85357,339.8,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,309.77,5.74,D,0
49.66961,37.87781,332.76,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,306.65,2,D,0
49.67006,37.88383,333.81,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,306.01,2,D,0
49.65435,37.88266,331.8,0.43,0.46,2024-08-22,1046,N,VIIRS,l,2,306.14,4.4,D,0
49.6592,37.94353,336.22,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,301.54,1.6,D,0
49.64868,37.86541,338.06,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,306.96,3.33,D,0
49.65494,37.94423,331.48,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,299.94,1.22,D,0
49.64874,37.92035,367,0.43,0.46,2024-08-22,1046,N,VIIRS,h,2,305.19,9.2,D,0
49.6445,37.92109,336.37,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,305.49,1.81,D,0
49.08056,32.49994,333.45,0.42,0.37,2024-08-22,1046,N,VIIRS,n,2,301.07,2.6,D,0
49.63272,37.88089,352.91,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,307.12,8.75,D,0
49.6143,37.70316,346.01,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,305.22,4.12,D,0
49.61477,37.70906,341.45,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,304.61,4.12,D,0
49.61057,37.70982,349.21,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,305.65,6.57,D,0
49.56717,37.70004,343.39,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,302.49,4.61,D,0
49.58499,37.98755,346.67,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,312.14,50.85,D,0
49.58073,37.98818,344.64,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,308.76,9.4,D,0
49.58118,37.99424,343.87,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,308.22,9.4,D,0
48.62151,29.63425,332.92,0.38,0.36,2024-08-22,1046,N,VIIRS,n,2,302.16,2.3,D,0
49.54401,37.88677,342.84,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,303.95,2.87,D,0
48.766,31.23387,340.03,0.39,0.36,2024-08-22,1046,N,VIIRS,n,2,305.06,6.75,D,0
48.97917,38.16154,351,0.43,0.46,2024-08-22,1046,N,VIIRS,n,2,304.99,22.35,D,0
48.92197,37.86583,356.17,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,272.04,17.33,D,0
48.92243,37.87164,354.01,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,277.71,17.33,D,0
48.92288,37.87747,332.74,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,279.64,8.74,D,0
48.91823,37.87245,357.32,0.42,0.45,2024-08-22,1046,N,VIIRS,l,2,275.82,11.36,D,0
48.91778,37.86663,352.09,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,268.49,11.36,D,0
48.91869,37.87827,354.52,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,274.51,10.5,D,0
48.91914,37.88412,338,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,278.18,10.5,D,0
48.91959,37.88995,340.96,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,287.44,8.29,D,0
48.92004,37.8958,352.48,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,294.36,8.29,D,0
48.92223,37.86788,357.15,0.42,0.45,2024-08-22,1046,N,VIIRS,l,2,274.35,10.77,D,0
48.92175,37.86208,342.28,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,267.33,10.77,D,0
48.92271,37.87368,345.86,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,274.89,11.93,D,0
48.92319,37.87951,332.67,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,279.47,11.93,D,0
48.91851,37.87449,357.26,0.42,0.45,2024-08-22,1046,N,VIIRS,l,2,278.33,11.93,D,0
48.56889,34.31385,345.6,0.46,0.39,2024-08-22,1046,N,VIIRS,n,2,298.15,8.12,D,0
48.91803,37.86868,355.56,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,271.49,10.77,D,0
48.91899,37.88031,349.7,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,272.86,11.93,D,0
48.91948,37.88614,332.75,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,280.27,5.65,D,0
48.91996,37.89196,341.92,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,289.48,5.65,D,0
48.92044,37.89779,350.39,0.42,0.45,2024-08-22,1046,N,VIIRS,n,2,295.18,12.06,D,0
48.56528,34.31474,330.39,0.46,0.39,2024-08-22,1046,N,VIIRS,n,2,298.04,1.65,D,0
48.9309,38.58194,332.23,0.45,0.47,2024-08-22,1046,N,VIIRS,n,2,290.45,4.28,D,0
