raion_id,raion_name,oblast_name,week_start,target_week_start,y_next_high_intensity,y_next_any_event,y_next_event_count,y_next_fatalities_sum,y_next_air_drone_strike_count,acled_event_count_lag1,acled_event_count_roll4_sum,air_drone_strike_count_lag1,air_drone_strike_count_roll4_sum,any_event_lag1,any_event_roll4_sum,border_crossing_count,border_crossings_per_1000sqkm,fatalities_sum_lag1,fatalities_sum_roll4_sum,firms_bright_ti4_mean,firms_change_vs_prev_week,firms_day_count,firms_event_count,firms_event_count_lag1,firms_event_count_roll4_sum,firms_frp_max,firms_frp_mean,firms_frp_sum,firms_frp_sum_lag1,firms_frp_sum_roll4_sum,firms_high_conf_count,firms_low_conf_count,firms_night_count,firms_nominal_conf_count,firms_type0_count,firms_type2_count,high_intensity_week_lag1,high_intensity_week_roll4_sum,major_road_density_km_per_100sqkm,major_road_share,nearest_border_crossing_km,ntl_change_vs_prev_week,ntl_change_vs_prev_week_lag1,ntl_change_vs_rolling4,ntl_high_quality_share,ntl_latest_hq_share,ntl_obs_days,ntl_pct_change_vs_prev_week,ntl_valid_pixels_sum,ntl_week_mean,ntl_week_mean_lag1,ntl_week_mean_roll4_mean,ntl_week_median,ntl_week_std_mean,paved_road_share,place_count_city,place_count_settlement,place_count_village,places_per_10k_pop_2023,pop_2022_mean,pop_2022_sum,pop_2023_mean,pop_2023_per_sqkm,pop_2023_sum,pop_change_abs_2022_2023,pop_change_pct_2022_2023,populated_place_count,rail_density_km_per_100sqkm,rail_to_road_ratio,rail_total_length_km,road_bridge_length_km,road_density_km_per_100sqkm,road_major_length_km,road_paved_length_km,road_total_length_km,unosat_affected_road_count_pre2024,unosat_affected_urban_area_km2_pre2024,unosat_damage_area_km2_pre2024,unosat_damage_point_count_pre2024,unosat_damage_polygon_count_pre2024,unosat_feature_count_2022,unosat_feature_count_2023,unosat_feature_count_pre2024,unosat_flood_area_km2_pre2024,unosat_flood_feature_count_pre2024,unosat_unique_source_layers
UA4412,Siverskodonetskyi,Luhanska,2023-08-14,2023-08-21,1,1,36.0,53.0,12.0,24.0,116.0,7.0,27.0,1.0,4.0,0,0.0,25.0,80.0,334.30333333333334,-1.0,15.0,18.0,19.0,39.0,8.28,4.657222222222222,83.83,98.92,177.87,1.0,2.0,3.0,15.0,18.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.08716501415984945,0.2657960758765744,0.21625584889370708,0.9778012526596542,0.0169918187539332,7,0.2130925184412267,133476,0.4962127592306861,0.40904774507083663,0.279956910336979,0.4688799676866342,0.3256040317275367,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-08-21,2023-08-28,1,1,31.0,32.0,12.0,30.0,115.0,10.0,31.0,1.0,4.0,0,0.0,42.0,104.0,335.46999999999997,8.0,25.0,26.0,18.0,54.0,13.91,4.9726923076923075,129.29,83.83,254.11,0.0,1.0,1.0,25.0,26.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.07212249068831245,0.08716501415984945,0.22945900665341662,0.7943450507956485,0.6823473882945249,7,0.14534590122214727,133476,0.5683352499189985,0.4962127592306861,0.3388762432655819,0.528518605745147,0.3963928464441464,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-08-28,2023-09-04,1,1,22.0,34.0,10.0,36.0,119.0,12.0,38.0,1.0,4.0,0,0.0,53.0,132.0,338.5615463917526,71.0,90.0,97.0,26.0,75.0,101.09,13.09721649484536,1270.43,129.29,360.24,6.0,16.0,7.0,75.0,97.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.3880572375263497,0.07212249068831245,-0.22393384346104706,0.9084779286163805,0.0366582756450597,7,-0.6827963558157921,133476,0.18027801239264885,0.5683352499189985,0.4042118558536959,0.1631852057988032,0.4631929579541257,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-09-04,2023-09-11,1,1,25.0,32.0,14.0,31.0,121.0,12.0,41.0,1.0,4.0,0,0.0,32.0,152.0,335.5264516129032,-66.0,28.0,31.0,97.0,160.0,21.28,6.01,186.31,1270.43,1582.47,0.0,0.0,3.0,31.0,31.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.33609049805243363,-0.3880572375263497,0.10290006879178992,0.8649869639485751,0.2395636668764422,7,1.8642900129186155,133476,0.5163685104450825,0.18027801239264885,0.41346844165329255,0.4366308018981334,0.6082889254792906,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-09-11,2023-09-18,1,1,27.0,33.0,11.0,22.0,119.0,10.0,44.0,1.0,4.0,0,0.0,34.0,161.0,334.7166666666667,-10.0,20.0,21.0,31.0,172.0,14.23,4.9871428571428575,104.73,186.31,1669.86,1.0,0.0,1.0,20.0,21.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.06703933523464067,0.33609049805243363,0.1431092126828692,0.8361653031256555,0.0,7,0.12982847303538378,133476,0.5834078456797231,0.5163685104450825,0.44029863299685396,0.5706051251117803,0.2935536844322416,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-09-18,2023-09-25,1,1,24.0,26.0,8.0,25.0,114.0,14.0,48.0,1.0,4.0,0,0.0,32.0,151.0,339.1737634408602,72.0,90.0,93.0,21.0,175.0,77.71,11.501612903225809,1069.65,104.73,1690.76,4.0,5.0,3.0,84.0,93.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.19963206174132198,0.06703933523464067,-0.07832162067071208,0.8827055051095327,0.000314663310258,7,-0.342182682697269,133476,0.38377578393840117,0.5834078456797231,0.46209740460911325,0.3538178805115715,0.34055691267112137,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-09-25,2023-10-02,1,1,23.0,24.0,14.0,27.0,105.0,11.0,47.0,1.0,4.0,0,0.0,33.0,131.0,340.3386842105263,21.0,108.0,114.0,93.0,242.0,33.06,7.688859649122807,876.53,1069.65,2631.12,8.0,1.0,6.0,105.0,114.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.26497856533482106,-0.19963206174132198,-0.29716031951038385,0.870658395516797,0.0632473253618628,7,-0.6904514990902919,133476,0.11879721860358013,0.38377578393840117,0.41595753811396396,0.0877199093852344,0.35592485130320056,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-10-02,2023-10-09,1,1,22.0,18.0,7.0,24.0,98.0,8.0,43.0,1.0,4.0,0,0.0,26.0,125.0,332.48875,-106.0,8.0,8.0,114.0,259.0,9.58,5.0525,40.42,876.53,2237.2200000000003,0.0,0.0,0.0,8.0,8.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.24575810617914878,-0.26497856533482106,-0.03603201488396779,0.8413048038598699,0.000734214390602,7,2.068719361176546,133476,0.3645553247827289,0.11879721860358013,0.4005873396666967,0.2539319903283911,0.3151304536738998,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-10-09,2023-10-16,1,1,20.0,18.0,7.0,23.0,99.0,14.0,47.0,1.0,4.0,0,0.0,24.0,115.0,339.53499999999997,-4.0,4.0,4.0,8.0,236.0,19.97,7.7775,31.11,40.42,2091.33,0.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.005411059996452305,0.24575810617914878,0.007332341528072883,0.7933261410290989,0.0,7,0.01484290484490177,133476,0.3699663847791812,0.3645553247827289,0.3626340432511083,0.3264401151804721,0.3899787932870606,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-10-16,2023-10-23,1,1,31.0,14.0,8.0,22.0,96.0,7.0,40.0,1.0,4.0,0,0.0,18.0,101.0,339.73,-3.0,1.0,1.0,4.0,219.0,7.62,7.62,7.62,31.11,2017.71,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.031780116895880006,0.005411059996452305,0.028912589857328364,0.48371242770235845,0.8656912104048667,7,-0.08590001201014072,133476,0.3381862678833012,0.3699663847791812,0.30927367802597283,0.2628408441898743,0.21737823626562122,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-10-23,2023-10-30,1,1,23.0,27.0,6.0,20.0,89.0,7.0,36.0,1.0,4.0,0,0.0,18.0,86.0,337.83,2.0,3.0,3.0,1.0,127.0,8.71,5.293333333333334,15.880000000000004,7.62,955.68,0.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.09385086577518192,-0.031780116895880006,-0.053540896904078594,0.5640564595882406,0.000209775540172,7,-0.27751234951848275,133476,0.24433540210811927,0.3381862678833012,0.29787629901219786,0.2450269708999528,0.2815883806038522,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-10-30,2023-11-06,1,1,15.0,47.0,4.0,31.0,96.0,8.0,36.0,1.0,4.0,0,0.0,14.0,74.0,336.75,-2.0,1.0,1.0,3.0,16.0,5.6,5.6,5.6,15.880000000000004,95.03,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.042038370737233016,-0.09385086577518192,-0.12696381351744637,0.5010226557583386,0.908747640025173,6,-0.17205190232167375,114408,0.20229703137088625,0.24433540210811927,0.3292608448883326,0.22404304886225004,0.26344834325783945,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-11-06,2023-11-13,1,1,23.0,23.0,11.0,23.0,96.0,6.0,28.0,1.0,4.0,0,0.0,27.0,77.0,,-1.0,0.0,0.0,1.0,9.0,,,0.0,5.6,60.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.19702327591259525,-0.042038370737233016,0.11062403574810953,0.6691165452965327,0.9925005244388504,7,0.9739306334722123,133476,0.3993203072834815,0.20229703137088625,0.288696271535372,0.3646828379174117,0.26495045744149937,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-11-13,2023-11-20,1,1,19.0,25.0,6.0,15.0,89.0,4.0,25.0,1.0,4.0,0,0.0,47.0,106.0,,0.0,0.0,0.0,0.0,5.0,,,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.11861364995180712,0.19702327591259525,-0.015328094829772654,0.04979172285654347,1.0,7,-0.29703886275836733,133476,0.2807066573316744,0.3993203072834815,0.29603475216144703,0.2657682592001766,0.20605372159625748,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-11-20,2023-11-27,1,1,23.0,5.0,10.0,23.0,92.0,11.0,29.0,1.0,4.0,0,0.0,23.0,111.0,,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,21.480000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.06160931721437701,-0.11861364995180712,0.060651125022511077,0.3663579969432707,1.0,7,0.21947935898642165,133476,0.3423159745460514,0.2807066573316744,0.2816648495235403,0.2745679509399124,0.1624015928398015,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-11-27,2023-12-04,1,1,19.0,22.0,6.0,19.0,80.0,6.0,27.0,1.0,4.0,0,0.0,25.0,122.0,352.28,1.0,1.0,1.0,0.0,1.0,8.76,8.76,8.76,0.0,5.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.07967518621727815,0.06160931721437701,-0.04351920430425016,0.26822799604423264,1.0,7,-0.2327533394342353,133476,0.26264078832877324,0.3423159745460514,0.3061599926330234,0.2745679509399124,0.15749181006906451,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-12-04,2023-12-11,1,1,21.0,36.0,6.0,23.0,80.0,10.0,31.0,1.0,4.0,0,0.0,5.0,100.0,,-1.0,0.0,0.0,1.0,1.0,,,0.0,8.76,8.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.028090638481147456,-0.07967518621727815,-0.030514505062574415,0.06894123288081752,0.5407488986784141,7,0.10695459246788297,133476,0.2907314268099207,0.26264078832877324,0.3212459318724951,0.2749233378987514,0.10744147702208186,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-12-11,2023-12-18,1,1,22.0,29.0,7.0,19.0,84.0,6.0,33.0,1.0,4.0,0,0.0,22.0,75.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.02657117812139731,0.028090638481147456,0.023203893177213053,0.2808145284545536,0.0559576253408852,7,0.0913942411143927,133476,0.317302604931318,0.2907314268099207,0.29409871175410496,0.2898148686756155,0.14410831433594867,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-12-18,2023-12-25,1,1,20.0,29.0,7.0,21.0,82.0,6.0,28.0,1.0,4.0,0,0.0,36.0,88.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.06619568312292512,0.02657117812139731,-0.05214077684562296,0.11990919715903979,0.999003566184183,7,-0.20862004312020557,133476,0.2511069218083929,0.317302604931318,0.30324769865401585,0.2430552405367529,0.10042326690911525,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2023-12-25,2024-01-01,1,1,25.0,31.0,14.0,22.0,85.0,7.0,29.0,1.0,4.0,0,0.0,29.0,92.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.022220616688866573,-0.06619568312292512,-0.051559130350074894,0.1728026012166981,0.2132368365848542,7,-0.0884906577996365,133476,0.22888630511952632,0.2511069218083929,0.2804454354696012,0.2381212832400302,0.1365797061322334,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2024-01-01,2024-01-08,1,1,26.0,31.0,7.0,20.0,82.0,7.0,26.0,1.0,4.0,0,0.0,29.0,116.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.02530964004620509,-0.022220616688866573,-0.01781086950155808,0.1454718451257155,0.8545281548742845,7,0.11057734552090474,133476,0.2541959451657314,0.22888630511952632,0.2720068146672895,0.2384495316288204,0.1442671507179601,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2024-01-08,2024-01-15,1,1,25.0,23.0,1.0,25.0,88.0,14.0,34.0,1.0,4.0,0,0.0,31.0,125.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.17370966594929388,0.02530964004620509,0.1650326668587831,0.3736476969642482,0.6263523030357517,7,0.6833691459399093,133476,0.4279056111150253,0.2541959451657314,0.2628729442562422,0.2942727618605189,0.2017877029036933,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2024-01-15,2024-01-22,1,1,25.0,24.0,2.0,26.0,93.0,7.0,35.0,1.0,4.0,0,0.0,31.0,120.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,0.062036584900777625,0.17370966594929388,0.19941850021363394,0.6279705714885073,0.3720294285114927,7,0.14497726435305278,133476,0.4899421960158029,0.4279056111150253,0.29052369580216897,0.3521918656778443,0.2241206435161574,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2024-01-22,2024-01-29,1,1,22.0,48.0,5.0,25.0,96.0,1.0,29.0,1.0,4.0,0,0.0,23.0,114.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.09942716133620433,0.062036584900777625,0.04028252032557711,0.3040022176271389,0.695997782372861,7,-0.20293651403113142,133476,0.3905150346795986,0.4899421960158029,0.3502325143540215,0.3496743195057781,0.2436240279038086,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2024-01-29,2024-02-05,1,1,17.0,19.0,1.0,25.0,101.0,2.0,24.0,1.0,4.0,0,0.0,24.0,109.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.008132354801443087,-0.09942716133620433,-0.008257016865884093,0.4926491154464723,0.5073508845535277,6,-0.020824690675777302,114408,0.3823826798781555,0.3905150346795986,0.3906396967440396,0.3524534799691465,0.1962397229223349,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA4412,Siverskodonetskyi,Luhanska,2024-02-05,2024-02-12,1,1,20.0,22.0,3.0,22.0,98.0,5.0,15.0,1.0,4.0,0,0.0,48.0,126.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40.76989147653343,0.0872479757961967,145.12365834090377,-0.1132003772413675,-0.008132354801443087,-0.15350407778535757,0.0022475950732715,0.9977524049267285,7,-0.29603949969030574,133476,0.269182302636788,0.3823826798781555,0.42268638042214557,0.2710935027845155,0.1034659826137902,0.0564611202115474,9,13,65,2.7522794291234662,4.816489219665527,366385.53125,4.155459403991699,117.22275679543598,316101.625,-50283.90625,-0.1372431549860772,87,0.4182746067316323,0.0008951118446143,11.279148050991129,7.237434645350917,467.28753423194786,1099.3965079063582,711.4567166355076,12600.825381604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
