latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
47.85192,33.22013,367,0.77,0.77,2023-09-05,0907,N,VIIRS,h,2,293.94,42.68,D,0
47.99347,33.61168,335.83,0.73,0.76,2023-09-05,0907,N,VIIRS,n,2,290.01,6.14,D,0
47.84511,33.51792,331.11,0.75,0.77,2023-09-05,0907,N,VIIRS,n,2,287.85,4.64,D,0
49.33509,37.99022,325.05,0.45,0.63,2023-09-05,0907,N,VIIRS,n,2,294.56,3.34,D,0
49.33639,37.99183,327.38,0.45,0.63,2023-09-05,0907,N,VIIRS,n,2,295.62,2.83,D,0
47.85828,33.21482,342.65,0.77,0.77,2023-09-05,0907,N,VIIRS,n,2,288.82,42.68,D,0
48.48934,32.3475,327.34,0.79,0.78,2023-09-05,0907,N,VIIRS,n,2,283.75,4.64,D,0
49.99884,31.13742,325.39,0.76,0.77,2023-09-05,0907,N,VIIRS,n,2,291.17,4.49,D,0
50.00122,31.13694,332.39,0.76,0.77,2023-09-05,0907,N,VIIRS,n,2,291.68,7.41,D,0
47.85246,33.21505,367,0.77,0.77,2023-09-05,0907,N,VIIRS,h,2,292.6,30.75,D,0
47.85611,33.22438,339.87,0.77,0.77,2023-09-05,0907,N,VIIRS,n,2,289.18,30.75,D,0
47.86249,33.21914,339.5,0.77,0.77,2023-09-05,0907,N,VIIRS,n,2,288.82,30.75,D,0
49.56187,37.84003,336.16,0.44,0.63,2023-09-05,0907,N,VIIRS,n,2,291.73,3.01,D,0
47.8619,33.22422,338.01,0.77,0.77,2023-09-05,0907,N,VIIRS,n,2,289,42.68,D,0
48.34076,38.30676,340.45,0.43,0.46,2023-09-05,1046,N,VIIRS,n,2,295.98,3.97,D,0
45.92758,33.77244,348.31,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,295.81,6.02,D,0
45.93169,33.77691,345.06,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,296.73,6.52,D,0
45.93331,33.77418,342.08,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,291.5,3.8,D,0
46.08123,33.50651,354.47,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,306.22,10.6,D,0
46.08464,33.50561,367,0.41,0.37,2023-09-05,1046,N,VIIRS,h,2,305.23,14.2,D,0
46.70588,32.78957,341.95,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,301.66,3.38,D,0
46.70518,32.7843,334.77,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,301.7,3.38,D,0
46.90218,34.1749,335.16,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,302.48,7.07,D,0
46.9015,34.16919,335.58,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,302.31,14.96,D,0
46.905,34.1683,357.24,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,308.59,14.96,D,0
46.80725,33.37986,333.58,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,304.01,1.35,D,0
46.9085,34.1674,332.23,0.43,0.38,2023-09-05,1046,N,VIIRS,l,2,305.03,7.72,D,0
46.90781,34.1617,356.84,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,306.91,7.72,D,0
46.91131,34.1608,339.81,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,305.34,7.72,D,0
46.91063,34.1551,344.96,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,305.33,9.39,D,0
46.94577,34.41882,335.74,0.44,0.38,2023-09-05,1046,N,VIIRS,n,2,305.12,21.22,D,0
46.94509,34.41301,341.61,0.44,0.38,2023-09-05,1046,N,VIIRS,n,2,307.14,21.22,D,0
46.91412,34.15421,343.9,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,305.94,6.59,D,0
46.91343,34.14851,351.5,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,305.97,6.59,D,0
46.91693,34.14761,332.49,0.43,0.38,2023-09-05,1046,N,VIIRS,l,2,304.02,6.59,D,0
46.80635,33.04654,338.22,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,306.27,2.12,D,0
46.73823,32.4584,341.94,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,303.31,3.1,D,0
46.69164,32.09225,335.44,0.39,0.36,2023-09-05,1046,N,VIIRS,l,2,306.16,2.6,D,0
46.74771,32.4772,346.5,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,304.77,3.21,D,0
46.74702,32.47202,332.45,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,303.77,3.21,D,0
46.74562,32.46166,331.8,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,303.26,1.99,D,0
47.01717,34.57954,342.27,0.45,0.39,2023-09-05,1046,N,VIIRS,n,2,302.16,3.96,D,0
47.20812,36.3327,344.96,0.52,0.41,2023-09-05,1046,N,VIIRS,n,2,302.1,5.6,D,0
47.20745,36.3259,342.45,0.52,0.41,2023-09-05,1046,N,VIIRS,n,2,301.11,5.6,D,0
46.82779,32.92227,334.18,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,305.59,1.03,D,0
47.22337,36.32942,340.92,0.52,0.41,2023-09-05,1046,N,VIIRS,n,2,301.4,3.86,D,0
47.22269,36.32262,339.93,0.52,0.41,2023-09-05,1046,N,VIIRS,n,2,303.46,3.86,D,0
47.2265,36.32177,333.85,0.52,0.41,2023-09-05,1046,N,VIIRS,n,2,303.69,3.86,D,0
47.06387,34.76345,332.68,0.45,0.39,2023-09-05,1046,N,VIIRS,n,2,298.68,2.6,D,0
46.84886,32.9494,337.55,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,307.52,3.02,D,0
47.38622,37.8666,334.26,0.4,0.44,2023-09-05,1046,N,VIIRS,n,2,298.29,3.4,D,0
47.14325,34.64414,332.9,0.45,0.39,2023-09-05,1046,N,VIIRS,n,2,298.22,1.45,D,0
47.00382,33.33883,332.52,0.42,0.37,2023-09-05,1046,N,VIIRS,l,2,306.24,2.07,D,0
47.00313,33.33338,341.28,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,306.45,2.96,D,0
47.13255,34.33198,330.39,0.44,0.38,2023-09-05,1046,N,VIIRS,l,2,302.11,2.89,D,0
47.26857,35.50665,336.51,0.48,0.4,2023-09-05,1046,N,VIIRS,n,2,301.35,6.05,D,0
47.47354,37.55248,354.92,0.39,0.44,2023-09-05,1046,N,VIIRS,n,2,303.88,45.71,D,0
47.47306,37.54708,330.59,0.39,0.44,2023-09-05,1046,N,VIIRS,n,2,294.91,6.85,D,0
47.47806,37.55709,353.31,0.39,0.44,2023-09-05,1046,N,VIIRS,n,2,295.94,4.53,D,0
47.47758,37.55177,335.11,0.39,0.44,2023-09-05,1046,N,VIIRS,n,2,294.03,4.53,D,0
46.74916,31.25013,336.85,0.39,0.36,2023-09-05,1046,N,VIIRS,l,2,306.98,2.44,D,0
46.75245,31.24911,341.18,0.39,0.36,2023-09-05,1046,N,VIIRS,n,2,309.82,2.44,D,0
47.50489,37.44626,352.17,0.38,0.43,2023-09-05,1046,N,VIIRS,n,2,300.06,5.35,D,0
47.5089,37.44542,352.26,0.38,0.43,2023-09-05,1046,N,VIIRS,n,2,301.06,5.7,D,0
47.5091,37.44761,351.5,0.38,0.44,2023-09-05,1046,N,VIIRS,n,2,300.8,8.07,D,0
47.00442,32.62119,333.35,0.4,0.37,2023-09-05,1046,N,VIIRS,l,2,307.2,3.1,D,0
47.00849,32.62549,335.18,0.4,0.37,2023-09-05,1046,N,VIIRS,l,2,305.49,8.51,D,0
47.18141,33.96153,334.66,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,304.08,4.03,D,0
47.18489,33.96062,335.21,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,302.11,4.08,D,0
47.27205,34.51271,349.17,0.45,0.39,2023-09-05,1046,N,VIIRS,n,2,304.85,6.74,D,0
47.27135,34.50671,335.14,0.45,0.39,2023-09-05,1046,N,VIIRS,n,2,303.9,5.75,D,0
47.42883,35.90332,333.87,0.5,0.41,2023-09-05,1046,N,VIIRS,n,2,301.68,2.66,D,0
47.2756,34.51182,331.61,0.45,0.39,2023-09-05,1046,N,VIIRS,l,2,302.44,6.74,D,0
46.98505,32.06998,334.01,0.39,0.36,2023-09-05,1046,N,VIIRS,n,2,303.19,4.45,D,0
46.98434,32.06485,336.56,0.39,0.36,2023-09-05,1046,N,VIIRS,n,2,304.21,4.45,D,0
46.98837,32.06901,331.17,0.39,0.36,2023-09-05,1046,N,VIIRS,l,2,304.11,4.61,D,0
47.35693,34.96324,347.83,0.46,0.39,2023-09-05,1046,N,VIIRS,n,2,303.26,11.02,D,0
47.45794,35.81521,331.29,0.5,0.41,2023-09-05,1046,N,VIIRS,n,2,300.96,3.02,D,0
47.45806,35.81521,331.1,0.5,0.41,2023-09-05,1046,N,VIIRS,n,2,300.93,3.16,D,0
47.33503,34.25376,339.2,0.44,0.38,2023-09-05,1046,N,VIIRS,n,2,301.78,7.58,D,0
47.33434,34.24792,348.94,0.44,0.38,2023-09-05,1046,N,VIIRS,n,2,301.15,7.58,D,0
47.55974,36.24921,331.17,0.52,0.41,2023-09-05,1046,N,VIIRS,n,2,299.01,2.33,D,0
47.75828,37.03628,334.27,0.56,0.43,2023-09-05,1046,N,VIIRS,n,2,299.49,4.16,D,0
47.78337,36.80392,331.43,0.55,0.42,2023-09-05,1046,N,VIIRS,n,2,296.93,3.76,D,0
47.36965,32.21662,347.2,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,301.18,8.07,D,0
47.36894,32.21138,342.19,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,301.42,8.07,D,0
47.86906,36.53979,340.38,0.53,0.42,2023-09-05,1046,N,VIIRS,n,2,301.87,3.86,D,0
47.37299,32.21563,337.7,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,304.38,4.07,D,0
47.37634,32.21465,337.85,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,303.97,4.07,D,0
47.3671,32.14645,338.61,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,305.4,2.89,D,0
47.99055,37.5688,335.09,0.39,0.44,2023-09-05,1046,N,VIIRS,n,2,296.9,2.32,D,0
47.96156,37.14912,334.74,0.57,0.43,2023-09-05,1046,N,VIIRS,n,2,300.39,5.47,D,0
48.03716,37.5816,330.98,0.39,0.44,2023-09-05,1046,N,VIIRS,n,2,299.28,2.79,D,0
48.03669,37.57628,332.22,0.39,0.44,2023-09-05,1046,N,VIIRS,n,2,299.94,2.79,D,0
48.10389,37.59927,333.08,0.4,0.44,2023-09-05,1046,N,VIIRS,n,2,297.98,1.92,D,0
47.19744,29.98117,353.31,0.38,0.36,2023-09-05,1046,N,VIIRS,n,2,308.43,8.78,D,0
47.20071,29.98007,331.51,0.38,0.36,2023-09-05,1046,N,VIIRS,l,2,305.42,8.78,D,0
47.19993,29.97506,346.3,0.38,0.36,2023-09-05,1046,N,VIIRS,n,2,303.9,4.3,D,0
47.84306,33.52224,346.84,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,303.09,14.96,D,0
47.84354,33.51994,346.8,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,300.75,12.63,D,0
48.33653,38.30737,346.04,0.43,0.46,2023-09-05,1046,N,VIIRS,n,2,298.87,5.77,D,0
48.34122,38.3126,351.22,0.43,0.46,2023-09-05,1046,N,VIIRS,n,2,297.17,9.17,D,0
47.83929,33.22404,336.5,0.42,0.38,2023-09-05,1046,N,VIIRS,n,2,300.72,4.05,D,0
47.84273,33.22309,336.4,0.42,0.38,2023-09-05,1046,N,VIIRS,n,2,301.72,3.79,D,0
47.84616,33.22214,340.59,0.42,0.38,2023-09-05,1046,N,VIIRS,n,2,303.72,3.79,D,0
47.85373,33.22585,330.15,0.42,0.38,2023-09-05,1046,N,VIIRS,l,2,301.54,3.02,D,0
47.85163,33.20908,334.22,0.42,0.38,2023-09-05,1046,N,VIIRS,n,2,301.6,1.95,D,0
47.85717,33.22489,336.27,0.42,0.38,2023-09-05,1046,N,VIIRS,n,2,303.48,3.14,D,0
47.85577,33.21371,343.16,0.42,0.38,2023-09-05,1046,N,VIIRS,n,2,301.48,4.06,D,0
47.8606,33.22394,340.58,0.42,0.38,2023-09-05,1046,N,VIIRS,n,2,303.31,3.14,D,0
48.41337,38.52045,346.59,0.44,0.46,2023-09-05,1046,N,VIIRS,n,2,296.08,8.34,D,0
48.4129,38.51443,341.39,0.44,0.46,2023-09-05,1046,N,VIIRS,n,2,296.31,8.34,D,0
48.45896,38.77111,343.03,0.45,0.47,2023-09-05,1046,N,VIIRS,n,2,300.31,8.38,D,2
48.48309,38.79021,341.72,0.45,0.47,2023-09-05,1046,N,VIIRS,n,2,298.98,5.51,D,2
48.49312,38.8075,338.75,0.45,0.47,2023-09-05,1046,N,VIIRS,n,2,297.29,3.6,D,2
47.96173,32.46249,340.46,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,300.75,4.21,D,0
48.35437,35.38263,345.9,0.49,0.4,2023-09-05,1046,N,VIIRS,n,2,301.16,13.13,D,0
48.6219,38.14762,338.14,0.42,0.45,2023-09-05,1046,N,VIIRS,n,2,298.72,3.85,D,0
46.08533,33.51092,343.03,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,301.53,4.63,D,0
46.24194,33.66644,333.46,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,298.16,3.4,D,0
46.24051,33.62785,338.2,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,303.15,4.51,D,0
46.24245,33.63021,340.23,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,304.77,5.3,D,0
46.24178,33.62482,335.57,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,303.62,4.28,D,0
46.24656,33.63469,332.39,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,301.95,4.45,D,0
46.2452,33.62392,334.5,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,302.19,2.61,D,0
46.24452,33.61853,340.12,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,302.31,2.61,D,0
45.4754,28.3116,337.05,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,298.88,3.9,D,0
46.41615,34.34196,337.34,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,302.28,3.38,D,0
46.42033,34.34674,333.81,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,300.82,1.32,D,0
46.41965,34.34109,334.01,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,300.69,5.31,D,0
46.17046,32.40131,347.1,0.39,0.36,2023-09-05,1046,N,VIIRS,n,2,307.58,8.41,D,0
46.17379,32.40036,331.03,0.39,0.36,2023-09-05,1046,N,VIIRS,l,2,305.51,1.96,D,0
46.17712,32.39941,330.79,0.39,0.36,2023-09-05,1046,N,VIIRS,l,2,304.49,1.96,D,0
45.74995,29.58567,335.14,0.39,0.36,2023-09-05,1046,N,VIIRS,n,2,301.65,3.08,D,0
45.75325,29.58456,330.44,0.39,0.36,2023-09-05,1046,N,VIIRS,n,2,300.08,2.06,D,0
46.53418,33.98458,341.48,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,301.82,4.19,D,0
46.63031,34.33128,340.47,0.44,0.38,2023-09-05,1046,N,VIIRS,n,2,300.35,3.44,D,0
46.55384,33.50199,335.73,0.42,0.37,2023-09-05,1046,N,VIIRS,n,2,304.87,3.49,D,0
46.46159,32.71092,332.54,0.4,0.37,2023-09-05,1046,N,VIIRS,l,2,304.5,2.52,D,0
46.469,32.71422,344.67,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,306.26,3,D,0
46.47641,32.71753,348.08,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,305.34,5.69,D,0
46.72803,34.15823,339.49,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,303.71,8.11,D,0
46.72734,34.15257,345.71,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,302.6,8.11,D,0
46.62093,32.94013,353.99,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,309.04,24.24,D,0
47.16179,37.87411,336.6,0.4,0.44,2023-09-05,1046,N,VIIRS,n,2,288.77,61.07,D,0
46.67407,33.32227,333.42,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,303.74,5.36,D,0
46.67338,33.31689,336.15,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,306.56,5.36,D,0
46.62708,32.96026,331.75,0.41,0.37,2023-09-05,1046,N,VIIRS,l,2,303,4.38,D,0
47.16541,37.86806,346.56,0.4,0.44,2023-09-05,1046,N,VIIRS,n,2,303.51,61.07,D,0
46.67747,33.32134,333.1,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,300.95,5.36,D,0
46.67678,33.31597,339.86,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,307.84,5.36,D,0
46.06722,29.19301,347.55,0.39,0.36,2023-09-05,1046,N,VIIRS,n,2,301.76,7.07,D,0
47.1704,37.87785,349.95,0.4,0.44,2023-09-05,1046,N,VIIRS,n,2,292.83,10.45,D,0
47.16994,37.87255,331.48,0.4,0.44,2023-09-05,1046,N,VIIRS,n,2,291.88,3.08,D,0
47.16948,37.86729,334.1,0.4,0.44,2023-09-05,1046,N,VIIRS,n,2,290.25,3.08,D,0
46.6802,33.31505,353.53,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,306.68,11.88,D,0
46.79148,34.15141,347.4,0.43,0.38,2023-09-05,1046,N,VIIRS,n,2,303.44,7.83,D,0
46.6319,32.81186,339.01,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,307.63,4.22,D,0
46.7266,33.31919,345.94,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,308.61,5.65,D,0
46.67764,32.91895,335.71,0.4,0.37,2023-09-05,1046,N,VIIRS,l,2,307.43,3.55,D,0
46.73272,33.31196,334.33,0.41,0.37,2023-09-05,1046,N,VIIRS,l,2,305.24,4,D,0
46.68031,32.91275,344.05,0.4,0.37,2023-09-05,1046,N,VIIRS,n,2,307.01,7.06,D,0
46.7082,33.09705,367,0.41,0.37,2023-09-05,1046,N,VIIRS,h,2,312.62,11.36,D,0
46.7089,33.10238,339.93,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,303.08,11.36,D,0
46.7075,33.09174,333.26,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,301.29,6.25,D,0
46.71229,33.10144,339.52,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,301.19,11.36,D,0
46.71159,33.09612,349.07,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,305.1,11.36,D,0
46.71149,33.10024,347.82,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,302.14,5.8,D,0
46.71081,33.09492,344.26,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,304.45,8.42,D,0
46.71489,33.09931,342.07,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,299.89,5.8,D,0
46.71351,33.08867,348.99,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,304.7,8.42,D,0
46.71282,33.08335,330.76,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,300.04,2.2,D,0
46.71896,33.10371,343.87,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,300.61,7.53,D,0
46.7169,33.08773,352.55,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,307.65,16.18,D,0
46.71621,33.08241,346.06,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,301.77,4.14,D,0
46.72506,33.09651,344.95,0.41,0.37,2023-09-05,1046,N,VIIRS,n,2,300.37,5.3,D,0
46.40333,30.69274,335.89,0.38,0.36,2023-09-05,1046,N,VIIRS,n,2,303.93,2.81,D,0
50.52379,27.38185,331.18,0.39,0.36,2023-09-05,1047,N,VIIRS,n,2,298.3,4.96,D,0
50.93695,31.39025,326.29,0.41,0.37,2023-09-05,1047,N,VIIRS,n,2,299.65,5.49,D,0
50.73958,28.90189,330.23,0.38,0.36,2023-09-05,1047,N,VIIRS,n,2,299.62,1.57,D,0
49.27643,27.43648,343.27,0.4,0.37,2023-09-05,1047,N,VIIRS,n,2,295.55,2.11,D,0
49.36338,37.91788,341.64,0.42,0.45,2023-09-05,1047,N,VIIRS,n,2,300.97,8.34,D,0
49.10319,26.91271,337.15,0.41,0.37,2023-09-05,1047,N,VIIRS,n,2,297.41,2.46,D,0
49.27736,27.44184,343.36,0.4,0.37,2023-09-05,1047,N,VIIRS,n,2,295.53,2.11,D,0
49.45819,32.55024,347.08,0.42,0.37,2023-09-05,1047,N,VIIRS,n,2,296.13,14.66,D,0
48.36964,29.33708,331.33,0.38,0.36,2023-09-05,1047,N,VIIRS,n,2,291.93,2.13,D,0
49.36784,37.92136,335.09,0.42,0.45,2023-09-05,1047,N,VIIRS,n,2,299.13,5.41,D,0
49.36317,37.91614,336.77,0.42,0.45,2023-09-05,1047,N,VIIRS,n,2,299.4,3.18,D,0
49.36363,37.92207,340.22,0.42,0.45,2023-09-05,1047,N,VIIRS,n,2,300.89,5.41,D,0
50.90992,28.54216,328.59,0.38,0.36,2023-09-05,1047,N,VIIRS,l,2,300.06,2.32,D,0
51.33931,31.38682,340.72,0.41,0.37,2023-09-05,1047,N,VIIRS,n,2,304.56,7.14,D,0
48.7436,38.73363,331.47,0.45,0.47,2023-09-05,1047,N,VIIRS,n,2,292.89,5.22,D,0
48.51985,34.62916,330.82,0.46,0.39,2023-09-05,1047,N,VIIRS,n,2,298.75,2.7,D,2
48.94875,38.35992,330.53,0.44,0.46,2023-09-05,1047,N,VIIRS,n,2,297.26,2.33,D,0
47.99362,29.94318,333.71,0.38,0.36,2023-09-05,1047,N,VIIRS,n,2,301.69,5.57,D,0
49.00314,38.13784,341.85,0.43,0.46,2023-09-05,1047,N,VIIRS,n,2,298.96,4.52,D,0
49.30877,37.92762,341.12,0.42,0.45,2023-09-05,1047,N,VIIRS,n,2,301.14,4.31,D,0
49.33129,37.99587,340.65,0.42,0.45,2023-09-05,1047,N,VIIRS,n,2,297.09,5.69,D,0
49.32559,37.92482,352.62,0.42,0.45,2023-09-05,1047,N,VIIRS,n,2,299.32,11.24,D,0
49.32512,37.91893,340.52,0.42,0.45,2023-09-05,1047,N,VIIRS,n,2,299.86,4.42,D,0
48.19449,28.5481,338.13,0.39,0.36,2023-09-05,1047,N,VIIRS,n,2,297.61,3.06,D,0
49.28065,27.44052,342.63,0.4,0.37,2023-09-05,1047,N,VIIRS,n,2,295.2,5.1,D,0
49.27973,27.43516,353.93,0.4,0.37,2023-09-05,1047,N,VIIRS,n,2,298.94,5.1,D,0
49.99785,31.14037,335.55,0.4,0.37,2023-09-05,1047,N,VIIRS,n,2,304.41,4.64,D,0
49.9971,31.13487,351.25,0.4,0.37,2023-09-05,1047,N,VIIRS,n,2,305.84,4.64,D,0
50.47054,28.84458,329.69,0.38,0.36,2023-09-05,1047,N,VIIRS,n,2,301.53,1.91,D,0
49.46161,32.54924,341.6,0.42,0.37,2023-09-05,1047,N,VIIRS,n,2,297.9,14.66,D,0
50.93769,31.396,333.31,0.41,0.37,2023-09-05,1047,N,VIIRS,n,2,303.09,5.49,D,0
48.93012,38.62558,328.92,0.4,0.44,2023-09-05,2300,N,VIIRS,n,2,282.63,1.6,N,0
50.54379,26.25804,295.36,0.71,0.75,2023-09-05,2300,N,VIIRS,n,2,283.01,1.27,N,2
49.11011,34.88139,296.65,0.58,0.52,2023-09-05,2300,N,VIIRS,n,2,284.9,0.32,N,0
49.11206,34.8789,295.28,0.58,0.52,2023-09-05,2300,N,VIIRS,n,2,284.94,0.65,N,0
46.46719,32.71407,300.25,0.35,0.57,2023-09-05,2301,N,VIIRS,n,2,287,0.33,N,0
46.1773,32.40363,307.09,0.36,0.57,2023-09-05,2301,N,VIIRS,n,2,286.93,1.04,N,0
46.18286,32.39935,314.34,0.36,0.57,2023-09-05,2301,N,VIIRS,n,2,287.03,1.04,N,0
48.47897,38.77119,303.84,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,286.2,0.96,N,3
48.48158,38.78765,311.9,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,286.89,1.98,N,2
48.48205,38.78246,318.78,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,285.86,1.98,N,2
48.49624,38.80658,310.72,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,286.1,1.26,N,2
48.49674,38.80126,295.05,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,282.93,0.29,N,0
48.95747,33.07412,303.66,0.35,0.57,2023-09-05,2301,N,VIIRS,n,2,285.08,0.58,N,0
46.17237,32.39357,298.11,0.36,0.57,2023-09-05,2301,N,VIIRS,n,2,286.57,0.35,N,0
46.56763,33.50048,302.41,0.32,0.55,2023-09-05,2301,N,VIIRS,n,2,286.22,0.55,N,0
46.18307,32.39458,298.37,0.36,0.57,2023-09-05,2301,N,VIIRS,n,2,286.31,1.03,N,0
48.4785,38.77641,300.63,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,285.2,0.96,N,3
48.56207,37.65573,295.75,0.43,0.46,2023-09-05,2301,N,VIIRS,n,2,282.3,0.64,N,0
48.56158,37.66182,296.02,0.43,0.46,2023-09-05,2301,N,VIIRS,n,2,283.21,0.6,N,0
48.46783,38.75827,307.67,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,288,1.61,N,2
48.46428,38.7522,297.37,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,286.49,0.65,N,2
48.4638,38.75746,299.98,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,285.52,1.2,N,2
48.46024,38.7514,295.68,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,284.17,0.65,N,0
48.45835,38.77238,311.01,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,284.38,1.82,N,2
48.74572,26.60506,299.66,0.68,0.74,2023-09-05,2301,N,VIIRS,n,2,282.71,1.13,N,2
48.24759,39.22318,295.39,0.55,0.43,2023-09-05,2301,N,VIIRS,n,2,282.88,0.84,N,0
48.74761,26.5997,300.5,0.68,0.74,2023-09-05,2301,N,VIIRS,n,2,283.12,1.96,N,2
48.47266,34.96554,298.36,0.57,0.52,2023-09-05,2301,N,VIIRS,n,2,287.17,0.63,N,2
48.22419,38.2381,309.23,0.4,0.44,2023-09-05,2301,N,VIIRS,n,2,284.64,1.53,N,2
48.47418,34.63195,301.93,0.59,0.53,2023-09-05,2301,N,VIIRS,n,2,287.24,1.15,N,2
48.21502,38.24731,302.96,0.4,0.44,2023-09-05,2301,N,VIIRS,n,2,284.39,0.9,N,2
48.48218,33.18554,297.59,0.34,0.56,2023-09-05,2301,N,VIIRS,n,2,284.06,0.59,N,0
48.0987,37.91919,295.49,0.42,0.45,2023-09-05,2301,N,VIIRS,n,2,284.84,0.92,N,2
48.09823,37.92481,303.42,0.42,0.45,2023-09-05,2301,N,VIIRS,n,2,284.9,0.98,N,2
48.06146,37.9557,305.55,0.41,0.45,2023-09-05,2301,N,VIIRS,n,2,287.45,0.65,N,2
48.0573,37.95483,297.23,0.41,0.45,2023-09-05,2301,N,VIIRS,n,2,285.18,0.65,N,2
47.97048,37.82858,302.84,0.42,0.45,2023-09-05,2301,N,VIIRS,n,2,285.35,0.78,N,0
47.96629,37.82781,301.72,0.42,0.45,2023-09-05,2301,N,VIIRS,n,2,284.82,0.78,N,0
47.96606,37.82708,296.74,0.42,0.45,2023-09-05,2301,N,VIIRS,n,2,284.84,0.6,N,0
47.83387,38.47363,304.07,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,285.54,1.6,N,0
47.8334,38.47884,315.91,0.39,0.44,2023-09-05,2301,N,VIIRS,n,2,287.07,2.22,N,0
